ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
57	Piriform_Cortex	0.2592418	0.2282666	0.2652903	0.2596221	0.2635546	0.2558074	0.267269	0.2647996	0.2679284	0.266101	0.26755	0.267707	0.2615601	0.2452316	0.2531513	0.2457774	0.2538212	0.261034	0.2608008	0.2512797	0.247853	0.2504164	0.2368893	0.2512366	0.2555098	0.2405524	0.21882	0.2600015	0.2586265	0.2540233	0.2563497	0.2562742	0.1989616	0.200014	0.1960712	0.2071362	0.1871101	0.2048268	0.1884916	0.1953609	0.1945561	0.208872	0.200893	0.2105485	0.2090382	0.2115038	0.201654	0.1904938	0.208012	0.2158185	0.2010867	0.2004019	0.2123843	0.211228	0.1974345	0.197249	0.2041929	0.2099672	0.2083421	0.2126685	0.1930416	0.2045808	0.2010983	0.2034957	0.1877746	0.1643109	0.1881358	0.1568108	0.1917304	0.1512136	0.1936685	0.183123	0.1887702	0.2051267	0.1763612	0.162913	0.1817994	0.169219	0.1682423	0.16427	0.1715394	0.16825	0.1947403	0.1947455	0.1857956	0.1863187	0.1959869	0.1993529	0.1940317	0.1920511	0.1974676	0.184709	0.2031386	0.2107332	0.2039337	0.2028835	0.2096501	0.2073024	0.1989461	0.2073102	0.1860015	0.2106388	0.2126008	0.2009506	0.2036253	0.1995173	0.1909897	0.2027128	0.2030315	0.1852332	0.2033764	0.2017427	0.2377433	0.2055882	0.2030463	0.197784	0.2062907	0.2035052	0.1967338	0.2497314	0.2070445	0.199423	0.2046678	0.185774	0.1979831	0.1981039	0.2021268	0.2099942	0.2045161	0.1998111	0.2002569	0.2078543	0.2050393	0.161653	0.2082357	0.2020061	0.2095434	0.2051571	0.2409416	0.2042676	0.1933822	0.203927	0.1925756	0.1999163	0.1980591	0.1971965	0.1940453	0.1889756	0.1979619	0.1834144	0.2017184	0.2034099	0.2032094	0.1851599	0.1890766	0.1909203	0.2009851	0.2071305	0.2030605	0.1945603	0.1926097	0.1971768	0.1944721	0.1909069	0.1966253	0.2022308	0.1914429	0.2035193	0.2018155	0.1886566	0.2342869	0.251063	0.2344692	0.214851	0.2476768	0.2666332	0.2286108	0.2405168	0.2324808	0.2237175	0.2385965	0.2425474	0.2224316	0.2407289	0.2379863	0.2429606	0.2317369	0.2149099	0.2239814	0.2209661	0.2288615	0.2257235	0.2297767	0.2153258	0.2038782	0.223796	0.2150293	0.2164327	0.2196186	0.2158988	0.218011	0.245811	0.2162628	0.2070828	0.2126682	0.2234915	0.2151699	0.2124823	0.2166424
58	Amygdalopiriform_Transition_Area	0.1659585	0.1631298	0.2199854	0.1838413	0.1843292	0.1694795	0.1619426	0.211842	0.1794089	0.189734	0.1796965	0.1793895	0.189601	0.161207	0.2071351	0.1589226	0.1955273	0.1957801	0.184887	0.1807211	0.1692751	0.1801685	0.1853107	0.1668676	0.1705548	0.2191741	0.2353134	0.199302	0.1907288	0.1843036	0.2002354	0.1700848	0.1313933	0.1376234	0.1449958	0.1299157	0.1441554	0.1493671	0.109633	0.1203422	0.1479449	0.1448264	0.1252726	0.1615763	0.1642242	0.1593283	0.1766172	0.1349922	0.1716782	0.1655245	0.1661688	0.1714442	0.1454604	0.1474547	0.1537461	0.1684415	0.1889072	0.1668968	0.1403912	0.153563	0.1271167	0.183956	0.1375981	0.1540775	0.1258419	0.1003626	0.1223376	0.1062539	0.1264201	0.1397869	0.1460693	0.1418082	0.1272944	0.119437	0.1047017	0.111451	0.122495	0.114206	0.08950653	0.1281692	0.1337144	0.1098502	0.1324521	0.1203219	0.1193807	0.1401165	0.128459	0.1348586	0.1360146	0.1237378	0.1336693	0.1282206	0.1507577	0.1591704	0.1655248	0.1324652	0.1402285	0.1448876	0.1532344	0.14535	0.138558	0.1486785	0.1666338	0.1373097	0.1375098	0.134509	0.1388109	0.1490284	0.1478348	0.1459282	0.1414346	0.1505646	NaN	0.133313	0.1418819	0.1626425	0.1491278	0.141629	0.1504077	NaN	0.1543801	0.1446332	0.1392134	0.1276741	0.1616586	0.1521831	0.1405397	0.161134	0.1530001	0.1431968	0.1453313	0.158456	0.1573679	0.1340714	0.1682828	0.1389185	0.1646183	0.1513587	NaN	0.1337301	0.1553709	0.1836908	0.1419392	0.1431852	0.1474458	0.1294276	0.1367726	0.1203357	0.1456882	0.1462657	0.1516833	0.1355136	0.1483502	0.08072899	0.1434132	0.1556145	0.1623925	0.1311809	0.1466137	0.1276337	0.1237718	0.1482761	0.1606457	0.1331274	0.1203871	0.1392233	0.1501153	0.1594529	0.1478079	0.1337772	0.1693151	0.1970116	0.143467	0.136267	0.1627287	0.2120851	0.1565313	0.1488755	0.1718025	0.1494185	0.1939118	0.1661273	0.1853051	0.1574269	0.1631802	0.1641542	0.1629437	0.1451659	0.1596517	0.1723049	0.1763636	0.144862	0.1683752	0.1512015	0.1783308	0.1845477	0.143527	0.1403382	0.1358902	0.1392311	0.1374661	0.1481946	0.1403496	0.1392318	0.1543431	0.1504561	0.1569572	0.128918	0.1313739
59	Hypothalamus	0.2062611	0.1999945	0.2187209	0.2096044	0.2184281	0.194979	0.2168216	0.202893	0.2054392	0.2205748	0.2124468	0.2124403	0.2006446	0.1912993	0.2029762	0.1947399	0.2038139	0.2139527	0.2008256	0.1923194	0.1790006	0.2251121	0.1936078	0.1918435	0.1937669	0.1941484	0.1571837	0.1920969	0.2004479	0.2024878	0.2001773	0.2144272	0.156384	0.1558008	0.1498854	0.1571711	0.135956	0.1648944	0.143834	0.1566827	0.1372987	0.1751443	0.1691249	0.1685701	0.169856	0.1757458	0.1591717	0.1408947	0.1659385	0.1775316	0.1579635	0.1565221	0.161487	0.1654477	0.1486533	0.1493413	0.1634412	0.1737641	0.1669748	0.1719043	0.1533232	0.1974896	0.1579576	0.1479352	0.1542737	0.125576	0.1401256	0.1274143	0.15872	0.122648	0.1454825	0.1320424	0.1547749	0.1581553	0.1293365	0.1134899	0.1355321	0.1310629	0.120634	0.1560471	0.1173483	0.1186565	0.1516877	0.157981	0.1424195	0.1431042	0.1504089	0.1697698	0.1477689	0.1508688	0.1591909	0.1466339	0.161809	0.1697065	0.1547596	0.1536164	0.1705771	0.1630053	0.1547776	0.1644385	0.1620799	0.1645238	0.1751263	0.1630135	0.156136	0.1712095	0.146025	0.1647119	0.1588778	0.1536973	0.1765037	0.1569787	0.2090814	0.1633123	0.1532744	0.1579471	0.1568186	0.1682196	0.1471663	0.2259173	0.1626918	0.1654682	0.1603033	0.1369023	0.1583613	0.1693169	0.1588148	0.1647953	0.159013	0.1605143	0.1563187	0.1656591	0.1651474	0.1364894	0.167014	0.1643636	0.1625019	0.1726822	0.1517418	0.1646346	0.1612077	0.161471	0.1513093	0.1505903	0.1473231	0.1484883	0.1548142	0.1546939	0.1599254	0.1571783	0.1617586	0.1592105	0.1550361	0.1555052	0.138851	0.1492741	0.1523387	0.1626844	0.1696558	0.1490226	0.1559899	0.1593409	0.1529645	0.1514193	0.1593161	0.1575243	0.1538799	0.1565231	0.1640696	0.144843	0.185082	0.1868038	0.166657	0.1591924	0.1981075	0.1888782	0.2023964	0.1792546	0.1763554	0.1771498	0.186958	0.2070258	0.1787885	0.1935141	0.1778556	0.1792641	0.1919575	0.1743402	0.1686046	0.1895427	0.1901415	0.1804488	0.1841269	0.1646757	0.1985348	0.175706	0.169114	0.1634906	0.1817775	0.1775204	0.1741621	0.2035518	0.1798077	0.1638974	0.1768804	0.1839081	0.1707654	0.174613	0.1798172
60	Preoptic_Telencephalon	0.2276751	0.1945876	0.2413834	0.2418997	0.2405988	0.2280251	0.2556393	0.2219327	0.234469	0.2405567	0.2385055	0.2386727	0.2357399	0.2109178	0.2169953	0.2200987	0.2175497	0.2254013	0.2241062	0.2144166	0.2174798	0.2191344	0.2002802	0.2117022	0.2344452	0.1983103	0.1593179	0.2174181	0.2278471	0.2441688	0.2363068	0.2266219	0.1825795	0.1753979	0.1753855	0.1949923	0.1706948	0.1840907	0.1667124	0.1858081	0.1681376	0.2046017	0.2006024	0.1913455	0.1930445	0.1968219	0.1922233	0.1729994	0.1959967	0.206358	0.1847299	0.1845371	0.2066866	0.1987229	0.1765368	0.1778744	0.201163	0.2074718	0.2011264	0.2009273	0.1851754	0.1962381	0.1760355	0.1812168	0.1705252	0.1480934	0.171759	0.1294492	0.1883087	0.1457797	0.1819838	0.1647552	0.1752369	0.1939772	0.162113	0.1470491	0.1577761	0.1638298	0.137926	0.1336392	0.1547501	0.1468335	0.1888663	0.1941404	0.1835625	0.1794957	0.18329	0.2059337	0.1829152	0.1830911	0.1788985	0.1749337	0.1855564	0.1924187	0.1843163	0.184715	0.1871977	0.197239	0.172036	0.1899607	0.173667	0.1901163	0.1944864	0.1825727	0.186479	0.1816074	0.1611097	0.1879206	0.1888779	0.1642649	0.1930107	0.1836097	0.1324233	0.1911096	0.187643	0.1757797	0.1746039	0.1869091	0.1659303	0.2729535	0.1731015	0.1675815	0.1855859	0.1536532	0.1741637	0.1823959	0.1820314	0.2041977	0.1927884	0.1719591	0.1825745	0.1861404	0.1768029	0.1416298	0.1946467	0.1891265	0.1898082	0.1867482	0.2119383	0.1865275	0.1758393	0.1778472	0.1783271	0.1791798	0.1780663	0.1777046	0.1886756	0.1697281	0.1813771	0.1617659	0.1926163	0.180355	0.1776767	0.1572207	0.1617546	0.1774452	0.178079	0.1851923	0.1801382	0.1774328	0.182595	0.1840735	0.1697852	0.1725648	0.1737095	0.1821431	0.1740712	0.1856338	0.1863815	0.1803377	0.2168389	0.2315634	0.2210357	0.1904881	0.2443433	0.2382758	0.2491427	0.239563	0.2144326	0.2181754	0.2347717	0.2387177	0.217837	0.2422859	0.2279555	0.218196	0.2323492	0.2037708	0.2171445	0.2142052	0.2200144	0.2147447	0.2132787	0.1977366	0.2076793	0.2284076	0.2012107	0.2098996	0.2068154	0.2146133	0.2156193	0.2454968	0.2078012	0.1987096	0.216996	0.2055609	0.2047434	0.2153307	0.2144558
61	Subthalamic_Nucleus	0.3652045	0.3403953	0.3574793	0.352034	0.3332567	0.343912	0.3639809	0.3530792	0.3564413	0.3454314	0.3613516	0.3613215	0.3261473	0.3547784	0.3565345	0.3235747	0.3363801	0.3575467	0.3525679	0.3456929	0.3139261	0.3598283	0.3375431	0.3553977	0.3537434	0.3418677	0.3176607	0.3298923	0.3648145	0.3243845	0.3551833	0.3470648	0.2700753	0.2804764	0.2710204	0.2880169	0.2502646	0.2807206	0.2729504	0.2840223	0.2520244	0.3034881	0.284818	0.2870195	0.2785867	0.2810026	0.2848503	0.2604888	0.3019527	0.3009366	0.2891561	0.3079518	0.289793	0.3050948	0.2627898	0.272898	0.2924227	0.2902192	0.2759873	0.292035	0.2755577	0.2454814	0.2840103	0.2769794	0.2748301	0.2448373	0.271405	0.2313	0.2710559	0.2100889	0.2719689	0.2583519	0.2978132	0.2686143	0.2480402	0.2190636	0.2552256	0.235203	0.257995	0.2782776	0.234194	0.2387754	0.2625715	0.2521214	0.2685066	0.2610373	0.2798214	0.2787935	0.2641575	0.2847082	0.2998725	0.2740046	0.2951049	0.3066912	0.3068225	0.2729689	0.3072683	0.286241	0.2934659	0.2942353	0.2953145	0.2927197	0.2974433	0.2918935	0.2779593	0.2881319	0.2847308	0.2901444	0.2778037	0.263231	0.2944265	0.3041281	0.1383973	0.3031361	0.2788464	0.2821648	0.288531	0.3019688	0.2881581	0.2763823	0.2914639	0.2822047	0.2798304	0.2709235	0.2825076	0.3011915	0.2864951	0.2673247	0.2844357	0.2820844	0.2904712	0.3061194	0.2908487	0.2468568	0.2853642	0.2769323	0.3000042	0.2946852	0.2021839	0.2854422	0.2947048	0.2856243	0.2823732	0.2748627	0.2654473	0.2742677	0.2758576	0.2697698	0.2882054	0.286851	0.2938406	0.2902008	0.269127	0.2790473	0.2637858	0.2616149	0.2667636	0.2884624	0.2966504	0.2829583	0.2668268	0.2750125	0.2647152	0.2638728	0.2807645	0.2788726	0.2874299	0.2749279	0.2966661	0.2586041	0.2882029	0.3105334	0.2894616	0.2715407	0.3054142	0.3430013	0.3198009	0.3025643	0.2680644	0.2826996	0.3185639	0.3094429	0.2745883	0.2997787	0.2836586	0.3246148	0.3037531	0.2810766	0.2711583	0.3053421	0.3322065	0.2974937	0.2893653	0.3123901	0.3211752	0.3281346	0.2721091	0.288543	0.2915903	0.2843547	0.2734174	0.3196977	0.3002181	0.2697589	0.2695644	0.306418	0.287803	0.2910845	0.2700827
62	Septum	0.283889	0.2477362	0.2876153	0.2888797	0.2806529	0.288219	0.3068076	0.2787165	0.2956023	0.2919167	0.2827984	0.2828266	0.2808701	0.2742315	0.271975	0.2745167	0.2770454	0.2784098	0.2877925	0.2653479	0.2696732	0.2632408	0.2527016	0.2713027	0.2813824	0.2565468	0.212649	0.2696017	0.2940955	0.2774785	0.2873215	0.2861144	0.2237314	0.2155159	0.2147017	0.2361933	0.2067855	0.2210962	0.2125569	0.221466	0.2154074	0.2505024	0.2422721	0.2316697	0.2279519	0.2340069	0.2330687	0.2080559	0.2415396	0.2456936	0.2214002	0.2327046	0.2407578	0.2485647	0.2126409	0.216042	0.2375803	0.2495327	0.2318302	0.2411889	0.2255673	0.2196446	0.2286804	0.2252004	0.2098321	0.1892031	0.2188462	0.1725478	0.226135	0.1773626	0.2184703	0.1992294	0.2231615	0.2279468	0.2002833	0.1894168	0.1976694	0.2089827	0.1733999	0.1677864	0.1895464	0.1926303	0.2282717	0.2277243	0.2310408	0.218383	0.2219661	0.2472225	0.2226416	0.2211771	0.2309605	0.2112317	0.2309473	0.2332613	0.2140739	0.2378293	0.2326788	0.2442293	0.2123585	0.2351968	0.2221771	0.2280278	0.2436989	0.2256922	0.2281362	0.2227129	0.2064117	0.2342072	0.2324835	0.2021068	0.2390675	0.227439	0.2000294	0.2355574	0.2192782	0.2063882	0.215027	0.2250795	0.2155398	0.2198092	0.2093583	0.2137748	0.2265117	0.2024951	0.2151207	0.2200324	0.224323	0.2365956	0.2400233	0.2189573	0.2186404	0.2334526	0.2249553	0.1757357	0.2281365	0.2167364	0.2263617	0.2367682	0.2244969	0.2295348	0.2113686	0.2180695	0.2365225	0.224922	0.2270327	0.2234774	0.2221807	0.2100079	0.2158414	0.2040478	0.2368779	0.2284922	0.2305958	0.1867268	0.1994993	0.2104861	0.2219315	0.2413654	0.2288071	0.2254994	0.2219995	0.2221867	0.2140132	0.2171171	0.2264739	0.2280584	0.2170719	0.2247051	0.2280723	0.2195417	0.2603343	0.2856568	0.2666248	0.2325475	0.2846397	0.2881273	0.2669543	0.2946039	0.2577133	0.2532579	0.277725	0.2714956	0.2511128	0.2702586	0.275852	0.2644887	0.2783264	0.2359718	0.2554037	0.2601919	0.2714739	0.2573242	0.2644503	0.2454982	0.257256	0.2665924	0.2350037	0.2491439	0.2506122	0.2401995	0.2406051	0.2804158	0.2540131	0.2239347	0.246716	0.2439181	0.2303184	0.2454601	0.2528439
63	Globus_Pallidus	0.3028836	0.2691773	0.3084146	0.2935878	0.3047219	0.2861949	0.315784	0.3176094	0.3058853	0.2855888	0.2847666	0.2845437	0.2819588	0.2731862	0.2968907	0.2782493	0.2735648	0.291755	0.2815318	0.2876987	0.2985058	0.2981039	0.2773251	0.2727913	0.2810997	0.2837528	0.2686907	0.2799005	0.2941551	0.359886	0.2873824	0.2926818	0.225152	0.219428	0.2320867	0.2359043	0.2175626	0.2346005	0.2128119	0.213346	0.215696	0.2380679	0.2316645	0.2330626	0.2288066	0.2232639	0.2311304	0.1983341	0.2399312	0.2357753	0.2179773	0.2321604	0.2316215	0.2302327	0.231724	0.2258074	0.2243955	0.2410918	0.2376594	0.233473	0.2271552	0.1935398	0.2276651	0.2359995	0.2310379	0.2516917	0.2322706	0.1789294	0.2598971	0.239193	0.2467179	0.2508543	0.2158719	0.2627736	0.2474576	0.2174371	0.2424419	0.2406386	0.2245344	0.1991085	0.2295598	0.2340459	0.2393286	0.2426096	0.2387635	0.2532209	0.2539441	0.2417848	0.2473924	0.2370989	0.2202219	0.2211374	0.2380988	0.2373835	0.2412362	0.2277118	0.2453006	0.2291884	0.2269565	0.2230929	0.2312934	0.2297496	0.2377147	0.2183597	0.2252515	0.2438293	0.2223216	0.2247878	0.2303374	0.2140332	0.2291619	0.2211464	0.198976	0.2455148	0.2309879	0.2446533	0.2401461	0.2316894	0.2279183	0.3877299	0.251265	0.240405	0.2325083	0.220372	0.2335443	0.2274086	0.2411851	0.2485197	0.2496372	0.2317656	0.2389496	0.2310496	0.2402659	0.2007524	0.2423618	0.2231641	0.2346384	0.2529013	0.4617144	0.2283958	0.2414168	0.2268492	0.2157683	0.2244899	0.2264048	0.2383171	0.2424683	0.2157689	0.2210145	0.2217989	0.2325127	0.2344682	0.2370049	0.2083118	0.2117166	0.2231399	0.2147303	0.2121614	0.2243315	0.2243033	0.2227611	0.226991	0.233516	0.2128023	0.2276427	0.2533617	0.2128518	0.2375543	0.2203235	0.2334637	0.2532617	0.2941854	0.2746666	0.2403131	0.2769569	0.2954961	0.2786239	0.2806516	0.2560169	0.265969	0.2859819	0.2865457	0.2452505	0.2655713	0.2717957	0.2878223	0.2957126	0.2619932	0.2594061	0.2424509	0.2574922	0.247223	0.2568606	0.266651	0.2386606	0.2976805	0.2572946	0.2519939	0.2618006	0.2402564	0.2747168	0.3129314	0.2373531	0.2581917	0.2619562	0.2527348	0.2361284	0.2270008	0.2649091
64	Striatum	0.2363735	0.2076387	0.242853	0.2307218	0.2407335	0.2277309	0.2499209	0.2412277	0.2410108	0.2391896	0.2411044	0.241115	0.2237985	0.2163349	0.2243989	0.2276504	0.2266628	0.2390591	0.2283951	0.2302165	0.233833	0.2342616	0.2190462	0.221763	0.2362298	0.2214394	0.2206227	0.222727	0.2293245	0.2563202	0.2351031	0.226888	0.1820433	0.1753477	0.1740131	0.1870901	0.1838865	0.1882969	0.163796	0.1833879	0.167011	0.197337	0.191799	0.1939152	0.1887616	0.1923744	0.2003297	0.1741628	0.2040901	0.1979664	0.1852537	0.1880683	0.1907399	0.192298	0.1848269	0.1835085	0.1951859	0.2015916	0.187741	0.2020874	0.1824082	0.1990913	0.1789532	0.1840536	0.1737583	0.1610846	0.1733742	0.1336347	0.1956519	0.1567958	0.1999312	0.1862441	0.1681042	0.2117568	0.1776755	0.1555779	0.1720355	0.169567	0.156798	0.1429629	0.1729023	0.1672416	0.1834919	0.1756227	0.1714047	0.170711	0.175275	0.1835919	0.178163	0.1731168	0.1705256	0.1841129	0.1921379	0.1914578	0.1960384	0.1851326	0.2016916	0.195121	0.1828115	0.1868718	0.1754895	0.1880052	0.1836938	0.1900996	0.187811	0.192266	0.1692317	0.1854526	0.1915255	0.1745511	0.1883446	0.1797097	0.2700722	0.1807077	0.1805308	0.1826751	0.1769023	0.177839	0.1767512	0.279894	0.1874421	0.1785307	0.1791456	0.1731739	0.1816777	0.1810662	0.18195	0.2024285	0.1903908	0.1805536	0.1817112	0.1790119	0.189758	0.15221	0.1954069	0.1851406	0.1868771	0.1882828	0.2709534	0.1876925	0.1849557	0.1780347	0.1717395	0.1828305	0.181973	0.1819268	0.1791466	0.1749626	0.1753963	0.1646555	0.18748	0.1809328	0.1868112	0.1622836	0.1673189	0.1750557	0.1796567	0.1872268	0.1969388	0.1724758	0.1812714	0.181905	0.1859203	0.1758018	0.181899	0.1871831	0.1659347	0.1866562	0.182939	0.1922027	0.2210506	0.2535325	0.2322454	0.2078093	0.2440218	0.2698037	0.2277441	0.2462777	0.2291443	0.2226544	0.2407038	0.2485557	0.2179701	0.2416419	0.2344189	0.2444252	0.2335321	0.2064861	0.2218534	0.2127063	0.2230483	0.2106892	0.2169488	0.2182396	0.212404	0.244641	0.2164665	0.2056967	0.2119746	0.2059534	0.2227186	0.2551717	0.1998552	0.1978416	0.2104871	0.2222554	0.2095398	0.1974735	0.2146282
65	Amygdala	0.2372191	0.2038413	0.2417907	0.2396412	0.2381732	0.2251045	0.2384575	0.2313057	0.236604	0.2316028	0.2295634	0.2295997	0.2259922	0.2140117	0.2217238	0.2147274	0.2214611	0.2297651	0.2193394	0.2227156	0.219815	0.2171944	0.1985834	0.2097838	0.2212465	0.2029931	0.1851627	0.2116318	0.2211987	0.1986142	0.231543	0.2372365	0.1695742	0.1713359	0.1710855	0.1881148	0.1669267	0.1826846	0.1799266	0.1690384	0.1765256	0.2122603	0.1928492	0.1963703	0.2009154	0.2051861	0.194842	0.1803245	0.2004658	0.1987814	0.1823303	0.1918432	0.2079239	0.1965965	0.1741397	0.1847937	0.1969191	0.2032227	0.1946296	0.2079341	0.1657044	0.208595	0.1890297	0.1916392	0.1737111	0.1373554	0.1636515	0.1329956	0.1770254	0.1416737	0.1768671	0.1590378	0.1849078	0.1822163	0.1516696	0.1374467	0.1440482	0.1452961	0.1295071	0.1435605	0.1354811	0.1433892	0.1848019	0.1838209	0.1679457	0.1740573	0.1800633	0.1969995	0.1737802	0.1809083	0.1930208	0.1769338	0.1949786	0.1808028	0.1958865	0.1821983	0.2102856	0.1903577	0.1927766	0.1903918	0.1901665	0.1969346	0.1948854	0.1872927	0.1838391	0.189634	0.1762997	0.1982481	0.1917752	0.1618295	0.1917644	0.1887106	0.1852154	0.2021326	0.1863718	0.1663048	0.189168	0.1919945	0.1883306	0.1822472	0.1779297	0.1797561	0.1844065	0.1687536	0.1853842	0.1901302	0.192333	0.199168	0.1972636	0.1857885	0.1887985	0.1923835	0.1870786	0.1530761	0.1878984	0.1801834	0.202989	0.2053892	0.1982383	0.1878123	0.1841402	0.1829153	0.177117	0.181728	0.181106	0.1900041	0.1749094	0.1726087	0.1901322	0.1730563	0.1955383	0.1881804	0.1829724	0.1390499	0.1677027	0.1788784	0.178976	0.1915337	0.204023	0.1805837	0.1600374	0.1817326	0.1866906	0.1651106	0.1847131	0.1872857	0.1776191	0.1833434	0.1910555	0.1611304	0.2154082	0.2230578	0.2153312	0.1881934	0.2218849	0.2321681	0.2229681	0.219525	0.206563	0.1995132	0.2311923	0.2204487	0.1971443	0.2036301	0.1982836	0.2192688	0.2310967	0.185974	0.1980337	0.2119999	0.2176795	0.2094892	0.2084712	0.2062219	0.2213897	0.2301638	0.1836949	0.1970768	0.2008048	0.1970898	0.19219	0.2232027	0.1978347	0.1799151	0.1938596	0.2029449	0.1991533	0.2012293	0.195414
66	Accumbens	0.2035614	0.1667758	0.2034638	0.2077617	0.2022566	0.2000217	0.2127022	0.2076831	0.2013296	0.209471	0.2075063	0.2074687	0.1980939	0.1933974	0.1932781	0.1880327	0.1971931	0.2019956	0.2026193	0.19608	0.1960034	0.1924367	0.1831741	0.1964969	0.2054857	0.1838578	0.1462229	0.1982412	0.2050154	0.2305762	0.2094147	0.1969234	0.1632043	0.1589807	0.1598475	0.173844	0.1509444	0.1638366	0.1471892	0.1654576	0.1490142	0.1824128	0.1759952	0.1679162	0.1665367	0.1757706	0.1751156	0.161811	0.1786725	0.183954	0.1632992	0.1618139	0.1720219	0.1772982	0.1615708	0.1580343	0.1758192	0.1757946	0.1572391	0.1647069	0.1622864	0.1906938	0.1640777	0.1623323	0.14558	0.1474544	0.1680072	0.1266484	0.1704788	0.1333339	0.1653533	0.1520764	0.1608053	0.1717966	0.1478774	0.1422085	0.1370223	0.1550993	0.1245479	0.1087449	0.1476723	0.13884	0.1666241	0.1612813	0.1620263	0.1554135	0.1602659	0.1613346	0.1605541	0.1526755	0.163059	0.1563929	0.1679537	0.1781203	0.1691975	0.1686572	0.168508	0.1769735	0.1534989	0.1697697	0.1544839	0.1675983	0.1684685	0.1646902	0.1720165	0.1623603	0.1483819	0.1654301	0.1694341	0.1528734	0.1694709	0.1618197	0.2639611	0.1658158	0.1570298	0.1560653	0.1564474	0.1628613	0.1611257	0.3375447	0.1571867	0.151682	0.1614659	0.1513858	0.1571406	0.1582089	0.1630447	0.1745195	0.1733665	0.1576067	0.1586265	0.1677876	0.1590609	0.1279083	0.1652842	0.1598468	0.1696777	0.1666181	0.312128	0.1642363	0.1507082	0.1606989	0.1556512	0.1597265	0.1559526	0.1632314	0.1644681	0.1561373	0.1550079	0.1447963	0.1676327	0.1594675	0.1581956	0.1617685	0.1387948	0.1516337	0.1589162	0.16987	0.1598877	0.1605341	0.1614667	0.161994	0.1537788	0.1451119	0.1535176	0.1613734	0.1541447	0.1623438	0.1669791	0.1670565	0.2014242	0.2203378	0.2086816	0.1752454	0.2215605	0.227957	0.2168732	0.2233241	0.1959057	0.1941499	0.2096637	0.2039757	0.1971645	0.2084418	0.2141233	0.2018637	0.2072818	0.1828294	0.1954112	0.1854408	0.1992174	0.1907826	0.199303	0.1929563	0.1748588	0.1980118	0.1849837	0.1969242	0.1891494	0.192561	0.1967953	0.2190874	0.1794857	0.1753716	0.2035695	0.1838869	0.1811583	0.1927275	0.189707
