ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
94	Fastigial_Medial_Dorsolateral_Nucleus_of_Cerebellum	0.2904181	0.2614764	0.3001463	0.3030865	0.3038194	0.2944834	0.2944454	0.273552	0.2838601	0.2913599	0.2854549	0.2854012	0.3030554	0.2878935	0.3080351	0.2875919	0.2798524	0.2941232	0.2668545	0.2890118	0.288929	0.2628323	0.2713472	0.289476	0.2597101	0.2923667	0.2307044	0.2727925	0.2803075	0.2798171	0.2836024	0.2872299	0.3680796	0.3601077	0.3636135	0.3783829	0.3754893	0.3773969	0.376442	0.3672606	0.3789069	0.3566451	0.3589911	0.3733244	0.3772054	0.3856707	0.3663928	0.3775572	0.3601186	0.3850389	0.3634481	0.3393911	0.3330075	0.3263868	0.3180492	0.3234408	0.3385726	0.3164714	0.3391612	0.320352	0.3103217	0.3050629	0.3594092	0.3533822	0.3512604	0.3536203	0.3599455	0.2919047	0.3591561	0.2985012	0.3613514	0.3700231	0.3588739	0.3338231	0.3365607	0.3313483	0.3491452	0.3496539	0.325092	0.274501	0.3231412	0.3233674	0.3288494	0.3274505	0.3252673	0.3369551	0.3186915	0.3319151	0.3238085	0.3313841	0.3253898	0.3335776	0.3530117	0.3549495	0.354713	0.352726	0.3581716	0.3466896	0.3456275	0.3451772	0.3442034	0.3600849	0.3203568	0.349199	0.34211	0.3480657	0.3542271	0.3405825	0.3607619	0.3197675	0.3095146	0.3159504	0.500071	0.3385843	0.3681332	0.3206462	0.3214467	0.3353822	0.3334489	0.4416308	0.30213	0.3268337	0.3349776	0.350868	0.3198905	0.3266774	0.3268111	0.3636101	0.3418738	0.3164098	0.3440295	0.3365475	0.3252723	0.305317	0.3244558	0.3456484	0.3279022	0.3458774	0.3809167	0.3355399	0.3237069	0.3226708	0.3492261	0.3252299	0.3357199	0.3400778	0.3373676	0.3409986	0.3187209	0.3203759	0.3162993	0.3473875	0.3277015	0.2797942	0.3056387	0.307079	0.2991032	0.2966194	0.2890708	0.3095341	0.3226418	0.3320644	0.303409	0.3375059	0.3272743	0.3378761	0.3137603	0.3242399	0.3305833	0.293436	0.2393618	0.2161371	0.226723	0.2623901	0.2465209	0.215601	0.2610123	0.2513095	0.2471313	0.2383399	0.2349809	0.2338451	0.2645498	0.2241681	0.2219708	0.200169	0.2133703	0.2229837	0.2317419	0.2213827	0.2155609	0.2229016	0.224469	0.2107843	0.218284	0.1923826	0.2935081	0.2906482	0.2805439	0.3214132	0.2753123	0.2271442	0.2781027	0.2639377	0.3117715	0.3052284	0.3099436	0.3002861	0.3027878
95	Fastigial_Medial_Nucleus_of_Cerebellum	0.3066912	0.2792476	0.307018	0.3149138	0.3166683	0.3119069	0.3098951	0.2930494	0.2979878	0.3054157	0.2987632	0.2988213	0.3161601	0.3050604	0.3209032	0.3046159	0.2970634	0.3025407	0.2795729	0.3001629	0.3039242	0.2860698	0.2800028	0.2991176	0.2683661	0.3045645	0.2295085	0.2825056	0.296912	0.2810786	0.295546	0.2972015	0.3800958	0.3700828	0.3764815	0.3856581	0.3926257	0.398059	0.3843079	0.390917	0.3902128	0.3725886	0.3826312	0.3882615	0.3948382	0.4061326	0.3921021	0.3931832	0.3775479	0.395463	0.3771404	0.3606755	0.348873	0.3362012	0.327376	0.3376572	0.3501621	0.3343937	0.3604597	0.3338158	0.3185905	0.3189169	0.3731021	0.3760553	0.3696707	0.3645486	0.3705058	0.3033839	0.3729092	0.2966631	0.3761085	0.3767426	0.3759471	0.343877	0.3535793	0.3340666	0.3649116	0.3646587	0.3407503	0.2836447	0.3381256	0.3378322	0.3454878	0.3381327	0.3417429	0.3473322	0.3247539	0.3367881	0.3312177	0.3421327	0.3373734	0.3528294	0.363811	0.3776202	0.3835513	0.3710246	0.379504	0.3821234	0.3661129	0.3803245	0.3628564	0.3716972	0.3392142	0.3671297	0.3660722	0.360322	0.3779379	0.3636042	0.3751447	0.331259	0.3269769	0.3335939	0.4266024	0.3629598	0.3798897	0.3273348	0.3432525	0.3539371	0.3564911	0.4271763	0.3171178	0.3376833	0.3536173	0.3623075	0.3364893	0.3593867	0.3483483	0.3692161	0.3601137	0.339904	0.3581227	0.3558157	0.355186	0.3141572	0.3517989	0.3543376	0.3445901	0.3698677	0.3891325	0.3500761	0.345817	0.3474903	0.3629794	0.3428209	0.3513503	0.3541104	0.3524715	0.353868	0.3410816	0.3354073	0.3338504	0.3664762	0.3523676	0.2796276	0.327458	0.3263877	0.3157626	0.3220764	0.3119645	0.3277678	0.3336869	0.3448634	0.3188933	0.3496057	0.3454576	0.3526668	0.3296833	0.339752	0.3435993	0.3101668	0.2494673	0.2198266	0.2453507	0.2731973	0.2535682	0.2285441	0.2598955	0.2694239	0.2472587	0.2392734	0.2386405	0.2447762	0.2586546	0.2286096	0.2351054	0.220667	0.2278058	0.2359136	0.2441551	0.2295561	0.228884	0.2351424	0.2257031	0.2221433	0.2301151	0.1990558	0.3034225	0.3092035	0.2917177	0.3281125	0.2951972	0.2463732	0.2993197	0.2724015	0.3178575	0.3082149	0.3200454	0.3086653	0.3210417
96	Ventral_Lateral_Lemniscus_Nucleus	0.3241311	0.2924614	0.3148676	0.3261365	0.3203324	0.3227362	0.3398697	0.3254273	0.3177847	0.3237582	0.3234186	0.3234178	0.3276109	0.3148705	0.3351183	0.3147428	0.3247963	0.3094842	0.3006164	0.3205532	0.3307355	0.3182203	0.3029757	0.3187148	0.3070105	0.3302641	0.2463067	0.295815	0.3183669	0.3113298	0.310511	0.3083774	0.4108391	0.3989122	0.4009149	0.4143326	0.4265257	0.4183897	0.4107027	0.4089995	0.4141966	0.4120558	0.403121	0.4099338	0.4166133	0.4178268	0.4158855	0.4202949	0.3929532	0.411039	0.413322	0.3816307	0.3567175	0.3581418	0.3458011	0.3531432	0.3727896	0.367625	0.3528595	0.3593348	0.3425448	0.3054651	0.4122587	0.3945449	0.3836417	0.355136	0.3646235	0.3207271	0.3759369	0.3193107	0.3639104	0.3917677	0.385711	0.3620294	0.3911626	0.3830898	0.3755695	0.3828216	0.3311724	0.3040447	0.3484998	0.3691982	0.3604903	0.3443018	0.3670875	0.3475612	0.3565078	0.3596966	0.3432033	0.3580452	0.342673	0.3629446	0.3880008	0.4032983	0.3874125	0.3961288	0.3904723	0.4048792	0.3714893	0.3782175	0.3646582	0.3904515	0.3457888	0.3942211	0.3972087	0.3876246	0.3929246	0.3894906	0.3972518	0.3496088	0.3355618	0.34545	NaN	0.3734587	0.3782381	0.3366379	0.3374602	0.3632369	0.360525	0.4940734	0.3464796	0.3475362	0.3612064	0.3728735	0.3276302	0.3556861	0.352259	0.3649825	0.3762676	0.3442639	0.3606208	0.3581908	0.3612502	0.3253988	0.3719511	0.3607415	0.3526885	0.3651829	0.3937225	0.3593248	0.35616	0.3377651	0.3847598	0.3766857	0.3790388	0.3640045	0.3447969	0.3693099	0.3361094	0.3317111	0.3474648	0.3773254	0.3730435	0.2851166	0.329874	0.3283088	0.3480049	0.3388141	0.3272444	0.3368373	0.3570352	0.3623997	0.334667	0.3558628	0.3717927	0.3683265	0.3190733	0.3511905	0.3413795	0.3315859	0.2833604	0.2850649	0.2820348	0.3292069	0.2759434	0.2855501	0.2712275	0.2933718	0.280418	0.2789285	0.2928115	0.26909	0.2567424	0.2740354	0.2862694	0.2524417	0.2420944	0.2486848	0.2579816	0.2379745	0.2404804	0.2657854	0.2537639	0.2415568	0.2359844	0.2182774	0.3348384	0.3432695	0.3246154	0.3686522	0.3494683	0.3101577	0.3290377	0.3125142	0.376485	0.333365	0.343633	0.3565639	0.3661801
97	Parabrachial_Nucleus	0.3152189	0.265855	0.3110553	0.3197069	0.3117767	0.3128167	0.3123272	0.2907623	0.3011161	0.3068066	0.3031645	0.3031322	0.3154928	0.307891	0.3276453	0.2991455	0.3009804	0.311244	0.2791681	0.2984642	0.3059144	0.2754414	0.2668221	0.295042	0.2730605	0.2968039	0.2034057	0.2686829	0.2845465	0.2772012	0.2916692	0.2955541	0.3770588	0.3768874	0.3778222	0.3977659	0.4041923	0.3990914	0.3813359	0.4041848	0.4035483	0.3883111	0.398161	0.4017958	0.4065356	0.4077039	0.396082	0.40343	0.3891639	0.4077137	0.3892426	0.3393381	0.3418683	0.3337837	0.3280637	0.3351431	0.3501138	0.3508175	0.3505588	0.3309146	0.3187173	0.3247642	0.3669947	0.3690427	0.3601893	0.3154003	0.3579076	0.2571437	0.3568079	0.2574889	0.3455153	0.3487868	0.3501244	0.3308676	0.3262728	0.2799201	0.345655	0.3365041	0.2834648	0.2438721	0.2914215	0.3010521	0.3303779	0.3368434	0.3330482	0.3351031	0.3158529	0.3216498	0.3115512	0.3265477	0.3175442	0.3440769	0.3653713	0.3605602	0.3658513	0.372629	0.3797039	0.3754579	0.35885	0.375353	0.3537539	0.3660378	0.3303741	0.3631102	0.3564954	0.3547776	0.3621137	0.3597701	0.3697364	0.2907106	0.3215233	0.3241329	0.4176644	0.3696201	0.3783747	0.3210526	0.3308256	0.3472135	0.3500632	0.421677	0.3022703	0.31042	0.3460009	0.3509302	0.3365717	0.3416696	0.3376535	0.3582415	0.3568899	0.3335695	0.3486161	0.339643	0.3388883	0.2614804	0.3489396	0.3480159	0.3446994	0.364768	0.3853586	0.3387299	0.3390424	0.3358949	0.3637221	0.3408013	0.3482439	0.3564247	0.3523278	0.3501525	0.3459816	0.327516	0.3376704	0.3497978	0.3378811	0.3178353	0.3187904	0.3325856	0.3248396	0.3314654	0.3209189	0.3259754	0.3303006	0.3415484	0.3131109	0.344194	0.349874	0.357276	0.320339	0.3353794	0.3275191	0.3039824	0.2664216	0.2507694	0.2578842	0.3007436	0.2790523	0.2520937	0.2790096	0.2581413	0.2597961	0.2595848	0.2505121	0.2742859	0.2679011	0.2575035	0.2492942	0.2258852	0.2310761	0.232456	0.2414762	0.2403785	0.2421816	0.2497003	0.2354455	0.2307146	0.2460634	0.2117687	0.3150562	0.337453	0.3030895	0.3546722	0.3133712	0.2786451	0.3137178	0.2947915	0.3455587	0.2944951	0.339017	0.3335673	0.3411889
98	Parabrachial_Medial_Nucleus_and_Koelliker_Fuse_Nucleus	0.3034388	0.286662	0.3077332	0.3135405	0.3077825	0.3015932	0.3116831	0.2967716	0.2963109	0.300447	0.3070139	0.3069982	0.3076921	0.3055184	0.3170877	0.2976332	0.2997571	0.3060773	0.2802943	0.3027873	0.3110986	0.2921777	0.2803098	0.2960334	0.2760672	0.3023053	0.2128596	0.2771017	0.287175	0.2918399	0.2887166	0.2955529	0.3771235	0.381616	0.3788463	0.391438	0.3984829	0.4008559	0.3845914	0.3979362	0.3967507	0.3869796	0.3838895	0.3964977	0.4013851	0.3952833	0.3882969	0.3934802	0.3729786	0.4029204	0.3877205	0.3346086	0.340291	0.3346002	0.3299905	0.3326929	0.3451738	0.3420633	0.3474743	0.3304857	0.3123493	0.3111334	0.3657755	0.3681977	0.3681198	0.3383497	0.3473755	0.2828311	0.3520018	0.2750768	0.3446944	0.3517204	0.3565445	0.333768	0.3358344	0.2926823	0.3464139	0.3429314	0.3011121	0.2692673	0.3090158	0.3112341	0.3315583	0.333437	0.331627	0.335733	0.3195071	0.3241505	0.3178064	0.3325363	0.3210698	0.3515373	0.3577361	0.3665944	0.3633897	0.3648109	0.37562	0.3771628	0.3637307	0.3650862	0.3577334	0.3670322	0.3339929	0.3682646	0.3679635	0.3553618	0.3708397	0.367293	0.373939	0.3223101	0.3288414	0.3277448	0.4246202	0.3609635	0.3670909	0.3276806	0.3332027	0.3460248	0.3488546	0.4194154	0.3236437	0.3148762	0.3412513	0.3600439	0.3304352	0.3512198	0.3395375	0.3528066	0.3490455	0.3306622	0.3506686	0.3487955	0.3475551	0.2906362	0.3474515	0.3501787	0.3343297	0.3592859	0.4104777	0.3422859	0.3450529	0.3305617	0.3658855	0.3397989	0.3475206	0.3513896	0.3492319	0.3555583	0.3396409	0.3283339	0.3289042	0.3540395	0.350214	0.3061993	0.3225134	0.3315243	0.3240218	0.3239397	0.3186191	0.3211369	0.3318914	0.3395731	0.3224042	0.348883	0.3461961	0.3568282	0.3144777	0.3326209	0.3359123	0.3024202	0.2591454	0.2499251	0.2569949	0.3003109	0.2724789	0.2438317	0.2678676	0.2610683	0.2546282	0.2554732	0.2468948	0.2661714	0.269531	0.250123	0.2498875	0.2312929	0.2318103	0.2359446	0.2433008	0.2374885	0.2308571	0.2444594	0.2295645	0.2274532	0.2417597	0.2172551	0.3214495	0.3262335	0.2931261	0.3464101	0.3094949	0.2677133	0.3092736	0.2958981	0.3476481	0.3011337	0.3343367	0.3277812	0.3375329
99	Parvicellular_Reticular_Nucleus_and_Principal_Sensory_Trigeminal_Nucleus	0.2885553	0.2766507	0.2901763	0.2950055	0.2922963	0.2768787	0.2963717	0.2878334	0.285474	0.2935885	0.2932645	0.293289	0.2934949	0.2813669	0.2979454	0.288479	0.2848603	0.284199	0.2592668	0.2788291	0.2978949	0.2816056	0.2615501	0.2837522	0.2584559	0.2907951	0.2248181	0.2587525	0.2714715	0.2718524	0.2771729	0.2757626	0.3584341	0.3525001	0.3539739	0.3709502	0.3764362	0.3720789	0.3671916	0.3705941	0.3636003	0.3616716	0.3556006	0.357279	0.3705625	0.3676344	0.3619456	0.3694769	0.3426226	0.3730302	0.3734034	0.3333282	0.313587	0.3113653	0.3127606	0.3149586	0.3295709	0.3224549	0.3146716	0.3147054	0.2992115	0.2964682	0.3568581	0.3439213	0.3411788	0.3193592	0.3355202	0.2935219	0.3307855	0.2863309	0.3259295	0.344123	0.3353282	0.3156422	0.322904	0.3201629	0.3256127	0.3337602	0.2916	0.2765209	0.3079464	0.3221543	0.3101468	0.3099305	0.3157867	0.3055389	0.30594	0.3186874	0.3055768	0.3237998	0.3034593	0.330358	0.3432336	0.3476218	0.3382142	0.3458285	0.346079	0.3580118	0.3357503	0.3422527	0.3338504	0.3508214	0.310443	0.3514124	0.3537776	0.3431668	0.3490167	0.3459789	0.3485876	0.3248733	0.3063229	0.3072167	0.5232804	0.3249373	0.3389322	0.3113971	0.3095603	0.3217241	0.3209413	0.4448519	0.3078145	0.3061468	0.3291151	0.3323931	0.2973308	0.3222261	0.3138722	0.3243472	0.3284791	0.3159631	0.3275336	0.3258739	0.3300778	0.2989579	0.3257867	0.3213177	0.313559	0.3214092	0.385958	0.3248739	0.3272121	0.3112751	0.3331943	0.3251722	0.3254576	0.3197933	0.323976	0.3339116	0.3132806	0.3110423	0.3123061	0.3359798	0.3345363	0.2522552	0.2997507	0.3076929	0.3077821	0.2973852	0.2914794	0.3051947	0.3127017	0.3251145	0.2972818	0.3254555	0.3213161	0.3270486	0.2906915	0.3031427	0.3078972	0.2971424	0.253078	0.2407488	0.2458132	0.2909586	0.2548029	0.23962	0.2512505	0.2526031	0.2513735	0.2476434	0.2456523	0.2427212	0.2529422	0.2348268	0.246226	0.2247796	0.2282878	0.2271152	0.2410046	0.22377	0.2238657	0.2405495	0.2260829	0.2258654	0.2282452	0.2104721	0.3059728	0.3055642	0.2939814	0.3248391	0.3014806	0.2638938	0.2958672	0.2797149	0.3290927	0.2956671	0.3072181	0.3131307	0.3224059
100	Central_Gray	0.3117593	0.2854667	0.3100041	0.3113966	0.3080757	0.2988625	0.3055843	0.2954507	0.2988752	0.3055491	0.3042042	0.3042721	0.3083331	0.2987207	0.3226936	0.3047338	0.2900403	0.3029417	0.2771373	0.3008314	0.3088788	0.2854832	0.2777614	0.2991416	0.2754279	0.3023095	0.2212857	0.2791919	0.2862338	0.2804212	0.2941347	0.2957852	0.388468	0.3799526	0.3773498	0.4044114	0.3860692	0.3996329	0.3841478	0.3997478	0.392915	0.3808548	0.3863584	0.3929801	0.3992076	0.393115	0.3931715	0.4001903	0.3691979	0.4018256	0.3831923	0.3553282	0.3462687	0.338257	0.3279168	0.339339	0.3528529	0.3470228	0.3553856	0.3474711	0.3219177	0.3163981	0.3767819	0.3692326	0.3718141	0.3250481	0.3562744	0.3029255	0.3513736	0.2849546	0.349783	0.3692459	0.3574497	0.3437631	0.345384	0.3203535	0.3507415	0.3467896	0.3242231	0.2850568	0.3241783	0.3363289	0.3269708	0.3321357	0.3278811	0.3287209	0.3149109	0.3277582	0.316949	0.3316526	0.3221381	0.3512558	0.3745237	0.3778602	0.3707579	0.3786569	0.381938	0.3836057	0.3701732	0.3723416	0.3629381	0.367503	0.3334155	0.3782451	0.3811829	0.3628197	0.3769132	0.3713213	0.376571	0.3311278	0.3256049	0.3372666	0.4529362	0.3460155	0.3690971	0.3368726	0.3448592	0.3486269	0.3458878	0.4478866	0.325892	0.3377004	0.3482159	0.3656833	0.333915	0.3437508	0.3447652	0.36286	0.3578358	0.3383023	0.3618232	0.3565238	0.3578632	0.3147001	0.3594055	0.3581142	0.3464991	0.3623923	0.4268005	0.3499797	0.3518996	0.3388758	0.372025	0.3455258	0.3407556	0.3477137	0.3484123	0.3570774	0.3392151	0.3301038	0.3346939	0.3578854	0.3508913	0.3159424	0.3268952	0.3277265	0.3240991	0.3252937	0.3171912	0.3277404	0.3357902	0.3471183	0.3205332	0.3498814	0.3518016	0.3492437	0.3169061	0.3313391	0.3330056	0.3144971	0.2701372	0.2464821	0.2542272	0.2946327	0.2625159	0.2456587	0.2466341	0.2747336	0.2571008	0.2486699	0.2491316	0.2592438	0.2624518	0.2501482	0.2565263	0.239823	0.2357474	0.2364021	0.2340146	0.2282995	0.234752	0.2463293	0.2344787	0.2333088	0.226796	0.1964274	0.3086072	0.3299251	0.3107572	0.3442564	0.3150733	0.278277	0.316079	0.2881217	0.3272324	0.3052873	0.3292652	0.3442829	0.3412151
101	Pedunculotegmental,_Medial_Paralemniscial,_and_Supratrigemnial_Nuclei	0.2877076	0.2597115	0.2882556	0.2947478	0.2847092	0.284044	0.2890554	0.276462	0.2777487	0.2905525	0.2864639	0.2865433	0.2941287	0.2821001	0.3052486	0.2833993	0.2852622	0.2842716	0.2573599	0.2808336	0.2942539	0.2689854	0.2565438	0.2750112	0.2554955	0.2778552	0.1940542	0.2480496	0.269056	0.2633601	0.266937	0.2704712	0.3587312	0.3567075	0.3622807	0.3751934	0.3888678	0.3742257	0.3631361	0.3760169	0.3834967	0.3633012	0.3631083	0.3700514	0.3850676	0.378827	0.3690265	0.3866871	0.3574243	0.375591	0.3631354	0.3164392	0.3173441	0.3140889	0.3107116	0.3212107	0.3294657	0.3214374	0.3197057	0.3094929	0.2985305	0.3052512	0.3498325	0.3495923	0.3464885	0.30746	0.3220003	0.2627341	0.3247364	0.2528159	0.3113273	0.3212605	0.3286786	0.3071479	0.3062842	0.2881314	0.3180248	0.3272598	0.2670146	0.2468198	0.2834425	0.2866464	0.3073441	0.3072413	0.3099364	0.3142425	0.2938391	0.3008429	0.2877	0.303891	0.2895906	0.3340298	0.3434795	0.3447776	0.352338	0.3434115	0.3553571	0.3593718	0.3416727	0.3510351	0.3458924	0.3556937	0.312048	0.3504761	0.338368	0.3390178	0.3523287	0.3502438	0.3512421	0.2988918	0.309171	0.3148353	0.4046131	0.3380422	0.3506518	0.3146724	0.3146251	0.3341979	0.3451015	0.4869198	0.3002156	0.3029363	0.3305558	0.3442477	0.3204331	0.3318189	0.3192926	0.3395719	0.3302274	0.3123873	0.3380397	0.3321968	0.3265177	0.2641321	0.3269928	0.3276553	0.3251423	0.3375058	0.3914591	0.3232486	0.3301331	0.3200858	0.3480432	0.3263562	0.3260926	0.3368249	0.3254451	0.3396595	0.3236235	0.3170265	0.3146451	0.3340277	0.3238409	0.2792215	0.3001804	0.3131223	0.3098272	0.308545	0.301833	0.3089046	0.3133164	0.323559	0.3009323	0.3302558	0.3334019	0.335981	0.2984715	0.3082847	0.313686	0.2906332	0.258463	0.2430938	0.2555361	0.2929791	0.2580388	0.2440687	0.2555877	0.2433846	0.2452623	0.2434088	0.239055	0.2605431	0.2492671	0.2415549	0.2411455	0.2202449	0.221992	0.2271212	0.2420181	0.2271826	0.2228945	0.2321969	0.2303694	0.2265486	0.2385309	0.2107058	0.3043525	0.3123938	0.2782236	0.3264149	0.3037875	0.2495515	0.3009969	0.2813283	0.3197864	0.2847098	0.3266119	0.3156575	0.3246414
102	Motor_Root_of_Trigeminal_Nerve	0.3408562	0.3090582	0.3536229	0.3347538	0.3416558	0.3434092	0.3563289	0.3413939	0.3188943	0.3452098	0.3452738	0.3456055	0.3562088	0.3287268	0.3504358	0.3487842	0.3491959	0.3337546	0.3046875	0.3376438	0.3481665	0.3286657	0.3021738	0.3355408	0.3114963	0.3324412	0.267178	0.3140061	0.3254191	0.325958	0.3363095	0.3307783	0.4256364	0.4209746	0.4182374	0.4338629	0.4550492	0.4398756	0.4441139	0.4479785	0.4407513	0.4506268	0.4202652	0.4278319	0.4411466	0.4214673	0.4208537	0.4496752	0.3954671	0.4262362	0.460677	0.3962029	0.3934641	0.3815266	0.3650085	0.3811798	0.4058406	0.3821688	0.3784952	0.3832468	0.3568816	0.3122669	0.4123998	0.4114972	0.405613	0.3383782	0.3628076	0.3082105	0.3617255	0.3092925	0.3536604	0.3541165	0.3700646	0.3453919	0.3737266	0.363865	0.3603534	0.3811458	0.325806	0.2810925	0.3483166	0.3411674	0.3357791	0.3347459	0.3346292	0.3140154	0.3295232	0.3519091	0.3235279	0.3474661	0.3390653	0.3824202	0.4029378	0.4145436	0.4030395	0.4191701	0.4134997	0.4268252	0.3832704	0.4015024	0.399173	0.4186057	0.3801536	0.4190214	0.4253974	0.415573	0.4136268	0.4133366	0.4153687	0.373193	0.350086	0.3674916	NaN	0.3760293	0.3983539	0.3597545	0.3605069	0.3860283	0.3693377	NaN	0.3665099	0.3532345	0.3813798	0.409153	0.347376	0.3821481	0.3821981	0.4078442	0.391717	0.3612957	0.4033757	0.3903047	0.3807565	0.3504573	0.3998694	0.3943752	0.3788728	0.3938612	0.4215428	0.3819441	0.3898162	0.3562672	0.4032303	0.3832687	0.3881975	0.3783703	0.3728605	0.3980936	0.364845	0.3624686	0.3487962	0.4014629	0.3899858	0.2076266	0.3427315	0.3441223	0.3635885	0.3556721	0.3552352	0.339018	0.3713514	0.3865843	0.341229	0.3926642	0.3970693	0.3860018	0.341386	0.3507195	0.3635781	0.3392439	0.3047912	0.283882	0.3014597	0.3242807	0.3046382	0.2902214	0.2893533	0.2980244	0.3092488	0.295107	0.2996844	0.2974111	0.2844417	0.2831821	0.3098741	0.2550518	0.2622384	0.2707982	0.2871459	0.2412094	0.2439938	0.2811565	0.262397	0.2636984	0.2585045	0.2342739	0.3502506	0.3598141	0.3373796	0.3704784	0.3460112	0.304026	0.3242443	0.3043574	0.3765901	0.3650893	0.3562555	0.3572477	0.3721401
103	Trigeminal_Motor_Nucleus	0.2929282	0.282548	0.301526	0.2994904	0.2946239	0.2885576	0.3015252	0.2928469	0.2853958	0.297187	0.2997312	0.2997901	0.3063017	0.2923748	0.3088975	0.2947692	0.2984379	0.2991836	0.2742546	0.2981986	0.3102108	0.298795	0.2746406	0.2928372	0.2699985	0.2985405	0.2330937	0.276906	0.2840416	0.2868848	0.2852504	0.2892255	0.3785087	0.3713082	0.3783105	0.3833328	0.4013393	0.392143	0.3886399	0.3856992	0.3878586	0.3865313	0.3729632	0.3800206	0.3894947	0.385666	0.3773405	0.3908001	0.3587891	0.3876733	0.3869409	0.3397311	0.3380635	0.3316542	0.3275202	0.3359603	0.3437974	0.333977	0.3358404	0.3366755	0.3180088	0.3289961	0.371674	0.3664856	0.3634721	0.3228092	0.3339982	0.3020152	0.3324737	0.2987204	0.3148569	0.3361336	0.3390729	0.3110949	0.3382657	0.3141014	0.3295741	0.3433386	0.2942795	0.2759172	0.3022565	0.3107101	0.3202295	0.3222965	0.3221916	0.3191952	0.3094904	0.3243333	0.3122851	0.3272802	0.3179964	0.3529433	0.3626558	0.3592531	0.3592175	0.3609948	0.3656864	0.3776614	0.353633	0.3588157	0.3654437	0.3692653	0.32931	0.3713772	0.3755717	0.3623317	0.3697507	0.3643251	0.3626734	0.3494603	0.329436	0.3407241	0.4828291	0.3511358	0.3564524	0.3254972	0.3395332	0.3432173	0.3491082	NaN	0.3376109	0.3315244	0.3403932	0.3648171	0.3316272	0.350686	0.3368704	0.3428344	0.3475959	0.3325124	0.3563283	0.3569141	0.3421435	0.3203495	0.3436957	0.3394386	0.3333583	0.3443353	0.3729974	0.3404231	0.3523499	0.3304582	0.3617907	0.3454435	0.3477521	0.3487223	0.3402631	0.3581695	0.3418484	0.3343824	0.3381511	0.3541159	0.3518719	0.211982	0.3208455	0.3267011	0.3325392	0.3221967	0.3216663	0.3247265	0.3369202	0.3433165	0.3281235	0.3475878	0.3426551	0.3474561	0.3123254	0.3229113	0.3387551	0.3127195	0.2800274	0.25724	0.262281	0.3027581	0.2628638	0.2494455	0.2613074	0.2615202	0.2745542	0.2692281	0.2640908	0.2538652	0.268948	0.2543523	0.2638554	0.2335672	0.2436752	0.250409	0.2566904	0.2383594	0.2323174	0.2524469	0.2393316	0.2410699	0.2434882	0.2218682	0.3230529	0.3297224	0.3030744	0.3306174	0.3308446	0.263707	0.3100316	0.2878104	0.3456653	0.3196159	0.3282115	0.3306323	0.3352773
