ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
100	Central_Gray	5196.011	5485.506	4924.872	5130.875	5133.393	5238.636	4681.402	4858.443	4858.375	4451.621	5099.181	5099.135	5189.787	5429.105	4935.189	5392.294	4937.096	5133.959	5589.972	5202.506	5272.102	5294.435	5617.789	5097.935	5271.299	5210.07	6509.264	5457.779	5152.791	5674.748	5137.104	5239.289	4178.419	4280.145	4025.768	3952.748	4113.366	3948.573	4398.119	4038.272	4272.589	3989.025	4099.092	4077.652	4107.606	4044.762	4109.655	4107.291	4240.377	4148.975	4260.511	4415.539	4581.606	4745.446	4841.206	5025.051	4591.535	4543.03	4562.938	4624.511	4744.312	5731.122	4290.637	3858.027	4394.017	5487.206	4704.99	6006.123	4559.032	6414.47	4769.849	4443.491	4653.035	4903.195	4763.58	5559.42	4826.431	4843.772	5294.916	6517.901	5438.546	5172.966	4674.934	4670.517	4697.689	4740.977	4719.885	4711.028	4870.695	4446.268	4696.849	4650.281	4324.154	4143.621	4394.018	4300.075	4255.48	4351.131	4380.009	4258.609	4517.293	4562.356	4726.622	4238.893	4368.538	4567.201	4487.697	4434.682	4169.302	5197.871	5049.598	4508.433	8756.43	3762.988	4264.59	4720.1	3992.445	4576.216	4349.262	8926.603	4536.639	4055.318	4322.212	4619.249	4341.872	5003.263	4690.293	4441.864	4097.211	4738.867	4496.865	4612.964	4398.633	5906.324	4492.866	4472.748	4621.917	4333.37	9101.682	4630.985	4749.875	4624.599	4093.811	4725.13	4288.979	4395.795	4513.34	4414.415	4537.271	4612.021	4563.896	3918.874	4120.651	4567.971	4717.973	4625.356	4884.582	4569.035	4402.904	4578.517	4723.504	4575.267	4475.429	4809.097	4458.326	4318.15	4369.016	4886.31	4897.866	5820.34	5277.866	5784.507	5539.82	4960.542	5013.495	5526.485	5479.632	5275.543	5258.568	5643.618	5494.776	5013.009	5885.496	4875.132	5618.049	5729.636	5562.408	5774.68	5724.112	5766.56	5661.671	5584.385	5731.561	5907.934	5713.227	6230.254	4907.575	4520.807	4533.66	4183.46	4379.39	4840.799	4893.494	5065.278	4197.927	4959.208	4510.044	4453.871	4107.379
101	Pedunculotegmental,_Medial_Paralemniscial,_and_Supratrigemnial_Nuclei	5738.642	5891.534	5448.5	5659.771	5744.15	5889.617	5161.555	5319.431	5372.981	4891.744	5548.404	5547.197	5727.702	6145.844	5556.814	6122.56	5426.473	5639.663	6165.636	5806.254	5843.116	5511.635	6185.856	5652.225	5739.604	5820.054	7063.769	6147.277	5748.018	6311.147	5707.557	5873.087	4787.206	4758.701	4500.973	4452.78	4675.603	4495.383	5082.76	4519.121	4904.39	4469.693	4669.674	4604.872	4618.565	4515.499	4639.449	4667.508	4780.088	4603.751	4780.482	4973.699	5240.947	5339.741	5491.648	5738.078	5244.005	5184.683	5217.161	5405.415	5549.983	6541.482	4844.667	4586.455	5080.163	6375.979	5537.008	7292.376	5368.561	7485.748	5614.041	5529.64	5430.301	5742.542	5687.472	6712.02	5576.354	5682.699	6543.098	8008.003	6632.703	6408.1	5368.985	5404.292	5416.437	5484.198	5419.813	5396.97	5572.878	5101.315	5463.961	5361.354	4861.397	4600.547	4975.381	4827.472	4795.241	4872.148	5058.673	4766.878	5103.006	4875.34	5344.842	4712.427	4930.6	5118.902	5121.431	4932.415	4708.616	5731.17	5604.284	5492.084	10094.59	4303.562	4827.193	5436.243	4952.839	5165.371	4933.492	10235.41	5208.804	4917.84	4988.434	5309.777	5237.266	5533.258	5390.617	5166.477	4745.855	5407.747	5219.65	5255.798	5063.109	7089.963	5150.693	5140.238	5299.331	4910.232	10470.83	5290.41	5415.368	5283.109	5077.105	5546.004	5210.482	5251.13	5270.407	5273.252	5340.206	5476.521	5481.615	4733.884	4900.663	5442.869	5661.27	5467.852	5598.372	5363.453	5246.667	5393.962	5456.913	5353.559	5415.375	5430.983	5225.557	4895.373	5386.634	5458.773	5496.27	6556.058	5950.879	6659.778	6368.266	5681.239	5536.988	6186.114	6031.636	6022.162	6032.826	6389.762	6302.659	5671.212	6814.932	5604.975	6398.733	6672.782	6453.57	6642.314	6729.107	6640.35	6483.95	6353.118	6512.761	6945.268	6461.869	7318.376	5527.924	5142.256	5346.589	4777.694	5067.161	5470.307	5502.953	5792.017	4723.559	5505.348	5257.307	5140.14	4722.89
102	Motor_Root_of_Trigeminal_Nerve	4817.592	5073.924	4585.297	4829.24	4825.942	4893.374	4410.597	4450.014	4585.448	4153.289	4611.956	4610.727	4839.177	5073.639	4630.033	4947.996	4509.773	4729.092	5100.753	4784.46	4880.791	4775.253	5123.525	4689.017	4820.413	4702.903	5527.495	5050.765	4839.133	5174.699	4751.051	4855.177	3945.709	3924.613	3807.014	3705.571	3894.211	3665.328	4193.199	3769.598	4051.739	3737.798	3897.43	3849.29	3786.182	3782.034	3861.473	3881.481	3959.488	3899.356	3929.471	4019.817	4206.148	4267.035	4421.868	4685.619	4315.466	4223.168	4253.085	4294.594	4356.896	5118.244	4039.116	3708.135	4099.823	4896.626	4436.597	5471.629	4366.053	5596.339	4373.928	4325.719	4329.524	4588.069	4452.159	5064.738	4524.904	4630.481	4982.639	5742.094	5156.341	4967.87	4360.852	4494.979	4523.466	4536.144	4526.719	4472.139	4565.141	4225.58	4402.483	4367.765	4048.9	3834.34	4051.943	4043.974	4015.687	4078.228	4071.082	3953.936	4220.317	4160.905	4405.915	3933.643	4071.728	4195.22	4055.779	4068.535	3899.184	4785.685	4668.676	4355.675	8057.741	3526.622	3934.25	4332.024	3963.535	4151.391	3962.228	8313.17	4310.339	3943.567	4019.451	4224.109	4178.637	4514.395	4355.657	4210.338	3885.308	4232.274	4156.061	4193.361	4092.218	5280.193	4172.208	4109.509	4160.65	3972.573	8450.936	4306.291	4370.112	4258.262	4110.287	4430.746	4207.677	4288.428	4316.673	4213.319	4180.737	4246.264	4491.291	3804.669	4096.618	5478.939	4541.174	4457.256	4484.376	4348.986	4208.155	4396.738	4283.502	4321.858	4307.667	4411.925	4203.233	3974.418	4275.188	4367.441	4506.472	5224.782	4676.157	5306.439	5287.349	4574.484	4461.574	5077.841	5182.785	4827.563	4727.396	5177.734	4887.607	4532.705	5401.878	4472.536	4992.606	5145.965	4973.194	4987.283	5346.816	5187.346	5119.113	5007.809	5101.88	5421.06	5064.128	5883.676	4498.815	4184.847	4074.767	3835.249	3972.676	4323.466	4456.582	4570.268	3808.383	4256.58	4170.701	4045.146	3784.417
103	Trigeminal_Motor_Nucleus	5084.134	5189.576	4798.512	5031.874	5044.051	5184.567	4606.56	4718.199	4733.262	4338.436	4885.47	4885.18	5088.597	5375.433	4917.726	5286.526	4835.651	4955.349	5424.68	5043.758	5106.502	4932.142	5387.522	4953.516	5058.651	5047.086	5986.267	5324.167	5075.167	5500.481	5044.475	5152	4115.302	4148.751	3944.718	3926.971	4026.19	3881.718	4327.145	3936.113	4221.03	3925.589	4099.848	4049.63	4039.357	3956.187	4054.849	4015.035	4175.008	4038.401	4088.974	4300.047	4470.384	4571.833	4659.303	4897.944	4543.494	4475.415	4513.274	4586.186	4680.621	5607.093	4189.177	3927.822	4311.128	5163.678	4747.567	5723.772	4640.64	5764.7	4772.477	4659.772	4626.971	4858.402	4768.166	5428.292	4763.434	4875.406	5279.902	6180.733	5510.919	5302.744	4603.545	4629.368	4611.803	4687.124	4651.7	4657.456	4767.152	4349.947	4583.129	4538.407	4197.688	4028.15	4262.348	4189.041	4179.281	4242.016	4248.069	4112.908	4334.725	4250.181	4578.048	4077.409	4246.026	4355.23	4355.918	4245.102	4070.915	4812.522	4768.559	4588.517	8581.708	3750.445	4176.774	4601.294	4110.405	4382.812	4225.456	8736.465	4454.485	4121.984	4252.953	4464.74	4421.33	4690.366	4610.151	4423.77	4121.145	4530.987	4387.575	4369.929	4277.394	5580.397	4437.284	4347.177	4472.651	4267.923	8921.277	4521.271	4554.843	4477.617	4300.391	4675.744	4364.038	4437.309	4483.444	4420.792	4452.091	4499.37	4612.796	4040.373	4172.564	5529.124	4709.149	4600.522	4701.492	4526.788	4399.367	4538.186	4609.189	4527.247	4427.524	4635.707	4468.922	4259.311	4562.162	4587.242	4613.139	5735.167	5010.583	5657.553	5423.367	4820.597	4750.448	5439.936	5338.361	5073.535	5009.305	5380.187	5322.414	4822.979	5718.402	4771.663	5373.313	5573.404	5390.999	5451.095	5737.862	5569.333	5556.484	5439.686	5560.973	5885.643	5505.641	6103.946	4731.879	4444.394	4398.81	4135.408	4259.31	4604.899	4732.963	4851.748	4073.222	4638.313	4432.507	4354.824	4057.365
104	Pontine_Reticular_Nucleus	5250.567	5487.812	5029.506	5259.501	5235.514	5440.745	4776.109	4918.453	4967.46	4575.458	5143.775	5143.857	5268.482	5637.417	5094.674	5595.823	5028.288	5179.821	5647.987	5320.398	5389.873	5083.304	5694.649	5213.516	5333.145	5336.526	6215.924	5648.013	5285.188	5740.05	5241.459	5366.781	4423.869	4427.4	4220.606	4176.904	4451.068	4171.305	4757.044	4223.454	4611.764	4176.908	4361.915	4310.873	4283.123	4237.462	4356.018	4397.252	4467.397	4307.015	4494.421	4540.657	4748.304	4823.282	4976.182	5332.312	4823.118	4698.007	4748.784	4826.44	4933.4	5712.912	4547.917	4234.696	4709.282	5683.895	4978	6455.3	4905.848	6488.611	5030.145	4941.633	4932.305	5118.63	5184.366	5677.502	5123.349	5187.015	5823.478	6890.564	5873.73	5696.171	4994.387	4985.817	5039.583	5121.771	5029.073	5014.465	5194.259	4703.941	5004.856	4985.413	4520.3	4312.23	4575.723	4485.577	4438.826	4513.543	4606.996	4390.076	4740.1	4598.767	4954.113	4375.317	4593.313	4775.379	4684.463	4575.616	4358.953	5270.08	5147.322	4879.969	9055.832	3979.096	4438.426	4957.109	4584.049	4738.068	4532.047	9289.718	4799.13	4569.948	4553.237	4782.6	4686.83	5101.169	4985.044	4788.975	4367.941	4830.385	4722.098	4746.529	4585.091	6291.502	4686.409	4687.643	4700.909	4508.461	9495.63	4886.249	4947.092	4778.604	4641.903	5040.82	4724.015	4808.252	4805.571	4824.547	4750.631	4888.762	4967.808	4381.096	4496.121	5114.147	5090.125	4919.067	5008.872	4812.945	4696.652	4902.071	4866.799	4837.311	4810.087	5029.274	4782.496	4481.235	4851.091	4978.038	5025.202	5780.514	5241.461	5869.733	5744.938	5019.511	4950.492	5493.826	5309.244	5262.069	5260.25	5622.921	5475.079	4949.624	6023.067	4847.252	5683.94	5741.677	5566.234	5663.071	5955.231	5718.577	5613.977	5490.451	5656.028	6010.251	5600.904	6504.134	5106.777	4640.669	4649.146	4267.654	4438.423	4811.721	4981.147	5171.087	4229.641	4903.347	4742.395	4573.713	4212.807
105	Raphe_Nucleus	5282.588	5531.701	5027.213	5253.272	5220.167	5420.572	4747.561	4928.428	4957.332	4552.936	5100.92	5101.029	5235.135	5698.83	5114.993	5621.866	4995.63	5169.709	5638.55	5324.574	5451.837	5073.216	5637.114	5169.088	5265.923	5327.22	6643.471	5677.771	5252.568	5756.377	5226.016	5348.028	4373.619	4443.333	4169.205	4139.923	4430.933	4154.727	4774.701	4216.522	4583.621	4096.307	4258.258	4236.555	4245.75	4156.845	4316.57	4444.188	4446.542	4257.437	4514.61	4497.099	4733.944	4801.803	4985.677	5416.569	4848.166	4700.589	4745.921	4818.854	4985.089	5780.152	4514.104	4236.406	4733.826	6195.654	5094.644	7125.102	5033.425	7201.416	5186.389	5145.575	5087.516	5242.844	5354.775	6154.434	5200.765	5361.469	6350.493	7561.738	6231.499	6016.629	5034.252	5061.237	5089.498	5187.04	5079.361	5037.335	5250.859	4729.832	5059.66	5056.137	4534.276	4243.652	4564.561	4433.496	4378.718	4465.608	4607.534	4354.441	4754.8	4542.558	4971.519	4344.807	4546.763	4762.515	4735.636	4595.339	4327.682	5433.005	5223.558	4881.164	9054.226	3988.813	4421.657	5058.809	4593.502	4788.747	4577.022	9209.352	4873.295	4570.008	4592.917	4830.125	4734.037	5217.246	5051.773	4817.255	4396.204	4897.037	4797.14	4832.313	4623.983	6868.707	4700.098	4700.379	4721.737	4504.272	9502.858	4914.731	5059.064	4796.192	4635.762	5089.012	4751.467	4802.483	4840.786	4927.292	4839.94	5048.468	5031.451	4401.074	4485.583	4880.782	5217.084	4955.435	5147.535	4829.024	4759.59	4974.001	4839.466	4852.444	4868.332	5130.331	4763.323	4513.952	4879.178	5002.838	5101.444	5890.23	5275.973	5981.963	5769.201	5003.188	4977.228	5619.466	5393.045	5260.082	5339.823	5654.598	5527.377	5024.438	6168.995	4906.919	5740.717	5886.572	5619.047	5869.879	6199.376	5768.645	5669.749	5530.479	5754.005	6222.762	5726.422	6688.374	5155.947	4628.202	4671.322	4282.431	4464.022	4814.433	4972.161	5267.612	4288.05	4925.447	4788.25	4565.978	4223.624
106	Trigeminal_Sensory_Nucleus	5108.023	5278.133	4828.506	5027.155	5087.708	5226.966	4607.01	4724.774	4734.164	4373.434	4941.749	4941.583	5117.115	5366.967	4887.205	5304.184	4865.594	4983.454	5459.593	5086.814	5131.434	5006.895	5423.61	4989.509	5066.071	4995.456	5918.858	5437.547	5140.476	5500.006	5001.431	5159.698	4158.693	4167.571	3959.565	3956.917	4059.845	3902.102	4359.047	3938.413	4281.388	3950.063	4112.479	4053.563	3996.589	3986.633	4046.553	4042.888	4166.763	4078.312	4139.904	4273.193	4466.785	4529.646	4696.985	4876.626	4472.016	4426.128	4444.861	4540.012	4619.299	5429.648	4210.251	3992.422	4352.725	5177.923	4676.553	5641.626	4539.88	5919.856	4652.773	4415.428	4592.388	4782.406	4597.924	5303.075	4679.407	4799.75	5123.737	6064.084	5312.492	4876.899	4671.803	4713.159	4696.785	4710.42	4674.079	4658.638	4776.321	4375.163	4573.27	4561.735	4205.724	4029.854	4291.328	4209.98	4163.593	4235.161	4277.853	4118.633	4418.854	4336.803	4589.942	4094.14	4275.646	4411.524	4321.405	4316.507	4095.531	4853.803	4860.324	4657.512	8602.612	3793.643	4149.51	4562.86	4142.181	4413.137	4235.87	8734.159	4516.211	4170.059	4231.345	4503	4439.973	4712.502	4572.009	4401.739	4081.97	4525.971	4376.068	4427.779	4296.692	5355.618	4414.167	4347.617	4415.005	4193.65	8919.354	4526.118	4611.231	4535.751	4363.264	4673.344	4445.165	4500.665	4530.129	4476.882	4457.915	4540.971	4675.121	4115.609	4285.076	5033.562	4752.255	4700.259	4810.012	4575.578	4456.734	4606.098	4587.437	4561.118	4562.9	4673.16	4498.357	4216.66	4557.964	4627.612	4701.226	5543.291	5064.373	5544.055	5517.219	4843.454	4736.986	5365.707	5276.98	5112.282	5073.351	5422.538	5253.092	4768.874	5722.268	4744.936	5333.32	5516.772	5366.296	5418.541	5645.37	5543.997	5436.671	5344.223	5443.562	5722.22	5365.383	6100.326	4701.893	4330.82	4358.404	4011.466	4236.283	4521.456	4663.007	4819.458	3980.805	4550.937	4348.452	4268.289	3975.915
107	Dorsal_Tegmentum	5717.616	6035.348	5406.8	5697.195	5697.378	5694.022	5135.98	5377.233	5373.434	4905.807	5665.353	5666.037	5631.805	6079.969	5430.675	6038.364	5440.792	5658.788	6178.137	5766.912	5904.892	5849.45	6273.996	5537.009	5821.163	5765.04	7316.985	6129.344	5723.378	6251.058	5629.78	5765.375	4703.409	4791.965	4555.164	4396.134	4658.903	4449.454	5072.723	4510.997	4861.017	4465.881	4569.307	4501.919	4555.816	4462.273	4570.857	4673.621	4728.83	4654.027	4887.399	4898.021	5114.069	5271.459	5478.062	5835.196	5087.845	5069.644	5042.929	5267.521	5421.044	6473.719	4743.782	4465.565	5033.745	6389.268	5282.726	7157.05	5111.873	7376.312	5311.853	5080.796	5093.482	5499.094	5433.392	6697.472	5418.981	5452.23	6204.786	7941.589	6344.649	5997.264	5166.303	5185.09	5230.329	5281.68	5251.662	5234.505	5410.49	4863.996	5272.064	5361.907	4796.975	4602.556	4850.244	4742.341	4701.572	4783.352	4958.747	4736.434	5048.314	5048.555	5364.798	4730.997	4874.149	5105.806	5028.273	4950.261	4645.763	5918.842	5744.283	5220.636	9883.177	4276.784	4804.202	5387.922	4819.486	5183.174	4931.502	9919.589	5236.467	4800.448	4872.631	5218.6	5008.428	5670.217	5307.807	4982.784	4566.83	5376.064	5139.754	5259	5000.983	7144.396	5066.44	4999.434	5244.17	4796.104	10285.95	5235.996	5363.786	5198.915	4753.449	5435.033	4990.083	5073.476	5142.264	5120.782	5216.326	5388.589	5276.032	4530.104	4700.385	5219.992	5447.778	5285.986	5613.324	5210.979	5093.878	5320.399	5380.933	5246.395	5332.423	5409.437	5052.875	4866.447	5137.498	5555.832	5549.022	6610.158	5955.445	6483.187	6211.958	5544.581	5652.979	6120.578	6255.115	5793.358	5949.519	6282.091	6136.224	5570.052	6686.623	5479.334	6376.762	6459.682	6293.363	6758.947	6513.852	6518.425	6365.748	6227.904	6448.321	6779.518	6407.958	7190.488	5508.653	4999.994	5192.136	4631.799	4998.223	5470.63	5471.851	5678.838	4680.427	5627.765	5130.026	5016.67	4576.672
108	Tegmental_Nucleus	6200.36	6795.704	5757.35	6047.221	6161.214	5877.155	5755.549	5959.123	5661.759	5303.065	6193.212	6193.483	5928.031	6391.637	5842.478	6491.366	5941.067	6267.813	6693.203	6196.513	6601.827	6841.753	7114.854	5961.077	6507.562	6293.753	8246.851	6585.351	6170.755	6801.259	6053.208	6114.271	5040.703	5288.223	5146.793	4635.654	5153.812	4753.975	5493.245	4958.667	5400.31	4722.45	4859.113	4644.445	4868.347	4873.619	4815.358	5071.531	4989.569	5103.123	5673.765	5241.683	5481.586	5547.544	6000.029	6385.421	5433.079	5569.055	5332.064	5484.757	5774.788	6983.721	4864.26	4808.169	5135.99	6915.224	5397.945	7286.823	5140.958	7689.599	5400.292	4997.443	5018.399	5643.001	5493.016	7048.974	5774.208	5358.212	6378.748	8313.272	6438.639	5838.437	5295.076	5344.195	5404.793	5359.939	5274.44	5317.44	5404.265	4846.38	5306.715	6016.25	5199.21	4937.547	5116.761	5053.301	4859.763	4945.17	5144.949	4916.892	5413.645	5585.421	5873.077	4978.95	5188.798	5343.447	5434.821	5257.198	5114.127	6637.05	6424.242	5364.624	10234.06	4390.883	5329.854	5701.66	5018.42	5511.498	4952.275	10345.2	5636.89	5013.292	5209.542	5562.527	5123.619	6358.322	5568.826	5282.089	4824.273	5902.65	5288.425	5771.007	5331.007	7534.692	5577.985	5474.005	5605.166	4974.759	10688.61	5438.102	5555.091	5415.985	5008.457	5657.405	5369.218	5240.177	5687.822	5282.899	5510.653	5697.211	5487.686	4802.183	5071.081	5417.899	5611.868	5595.41	6032.361	5487.589	5474.292	5657.361	5706.803	5509.829	5807.592	5742.375	5318.724	5391.64	5314.068	6153.666	5943.069	7125.197	6765.475	7171.925	6536.974	5919.848	6280.738	6478.671	7210.268	6258.502	6567.12	6946.044	6617.218	6127.117	7380.202	5987.588	6669.243	7058.769	6872.669	7301.489	6833.179	7077.256	6962.702	6789.083	6939.024	7292.038	7158.187	7965.282	5780.764	5139.44	5661.725	4933.4	5351.913	5860.134	5957.653	5912.129	5221.894	6373.133	5754.515	5348.05	4967.216
109	Cochlear_Nucleus	4673.383	4958.698	4622.653	4641.211	4817.29	4768.156	4394.977	4462.654	4325.214	4066.903	4603.5	4602.264	4717.756	4871.185	4509.007	4805.864	4522.646	4677.914	4946.862	4698.891	4822.471	4798.845	5152.206	4621.413	4620.267	4700.514	5572.598	4913.269	4614.819	5123.125	4560.633	4716.762	3823.784	3842.154	3622.835	3478.503	3574.342	3452.851	3849.512	3519.73	3783.248	3512.353	3636.42	3641.324	3555.806	3598.552	3572.171	3491.971	3671.836	3698.201	3688.491	3755.502	3918.309	3974.72	4199.056	4211.583	3896.014	3871.577	3812.291	3984.747	4074.386	4880.989	3809.087	3528.824	3983.349	4661.8	4053.448	4579.056	3969.16	5083.41	4174.863	3684.113	4161.254	4420.76	4058.912	4513.821	4128.227	4224.892	4454.047	5126.91	4834.578	4190.897	4229.041	4149.037	4182.504	4246.328	4222.959	4190.236	4244.751	4020.872	4205.387	4034.498	3783.911	3731.05	3913.708	3772.345	3711.822	3768.113	3893.754	3719.325	4075.241	4188.672	4239.757	3776.282	3828.919	3974.923	3850.25	3947.938	3736.677	4406.689	4388.916	4166.369	7774.009	3415.799	3816.929	4156.479	3789.838	3911.529	3817.586	7825.357	4214.209	3776.548	3820.881	4106.752	3979.227	4280.942	4083.946	3873.018	3675.486	4123.182	3935.682	3989.487	3945.534	4710.993	4021.987	3984.981	3892.389	3708.996	8291.78	4066.665	4188.502	4163.304	3899.313	4079.683	3898.202	3967.219	4118.357	3908.539	4095.376	4107.182	4164.673	3685.847	4007.145	4041.531	4392.838	4416.421	4281.346	4096.432	3986.573	4189.099	4054.436	4103.405	4263.756	4197.328	4001.041	3789.801	4098.395	4181.285	4241.355	5090.605	4642.499	5012.213	4917.71	4434.598	4357.256	4807.229	4681.652	4752.246	4713.057	4934.78	4701.372	4289.439	5205.681	4300.299	4628.329	4942.083	4819.992	4896.326	4908.255	5100.562	4937.031	4748.044	4992.539	5099.085	4928.74	5292.195	4103.537	3755.401	3903.024	3641.72	3894.74	4098.626	4139.263	4279.572	3574.861	4183.936	3838.824	3779.388	3527.246
110	Pontine_Nucleus	4527.771	5075.24	4466.043	4621.325	4589.707	4661.447	4385.466	4395.591	4391.99	3929.93	4417.149	4417.831	4499.52	4841.839	4478.82	4768.869	4657.606	4676.437	5046.233	4742.103	4567.71	4646.206	5000.745	4584.525	4616.142	4674.142	6085.694	4921.659	4699.591	5203.847	4531.389	4804.468	3725.962	3804.428	3637.139	3617.325	3583.816	3521.844	3903.009	3640.148	3758.736	3520.978	3711.28	3568.869	3619.581	3597.885	3658.608	3573.636	3741.171	3611.268	3734.381	3906.219	4035.523	4059.914	4328.527	4450.581	4020.288	3916.279	4144.029	4030.526	4045.195	4934.882	3833.694	3732.025	4145.11	4602.506	4063.993	5091.197	4239.652	5651.323	4155.012	4210.568	4080.736	4346.345	4306.8	4342.153	4157.419	4479.806	4693.019	5436.542	4811.802	4526.867	4241.753	4117.81	4132.697	4305.806	4236.833	4101.001	4256.124	3893.391	4115.552	4082.413	3872.739	3704.427	4038.053	3787.455	3753.77	3739.563	3945.286	3706.616	4229.868	3954.397	4236.607	3717.146	3886.817	4109.343	3991.533	3894.124	3702.454	4821.673	4473.251	4261.025	7466.003	3464.672	3745.312	4321.615	3889.954	4182.175	3916.206	7661.201	4264.239	3989.069	3891.983	4065.731	4048.949	4467.177	4333.116	4043.109	3692.93	4040.022	3995.89	4134.582	3947.421	5142.369	4018.494	4017.258	4104.379	3896.499	8208.822	4104.482	4325.32	4080.904	4009.11	4173.338	4028.57	4153.295	4086.978	4070.042	3984.612	4302.885	4154.24	3819.956	4036.125	3863.855	4351.079	4304.708	4384.678	4015.514	3948.953	4210.578	3998.005	4105.544	4237.023	4292.697	4043.517	3846.086	4378.039	4235.884	4307.894	5217.654	4294.693	4788.177	4730.197	4233.85	3980.784	4441.753	4304.376	4382.445	4595.747	4736.479	4559.41	3881.834	5127.13	3993.423	4566.97	4762.432	4699.489	4847.676	4864.733	4919.302	4738.134	4549.588	4669.869	4982.365	4860.408	5312.659	4017.096	3757.944	3763.349	3515.472	3681.54	3803.47	4026.861	4225.985	3530.609	3919.445	3701.498	3781.266	3538.937
111	Reticulotegmental_Nucleus_of_Pons	4849.65	5165.61	4615.821	4849.197	4820.554	5062.252	4487.104	4556.37	4655.101	4242.505	4744.536	4744.642	4817.844	5202.586	4703.635	5127.386	4753.184	4844.196	5266.073	4957.993	4933.827	4762.748	5313.971	4842.489	4981.598	4931.852	5931.591	5323.142	4881.507	5369.391	4849.755	5018.928	4059.825	4058.123	3871.185	3889.608	3981.89	3823.129	4296.222	3857.725	4164.889	3833.626	4013.639	3916.459	3911.866	3906.893	3996.565	3981.442	4089.756	3931.802	4073.507	4140.543	4323.892	4365.367	4571.116	4863.41	4342.113	4272.682	4396.897	4358.414	4424.781	5171.958	4162.224	3906.51	4346.483	4956.702	4429.762	5637.66	4512.136	5764.474	4508.949	4476.09	4437.087	4637.324	4647.454	4846.751	4606.015	4687.929	5179.45	6030.736	5128.726	5043.678	4581.655	4551.225	4586.384	4669.233	4576.166	4553.106	4736.821	4254.763	4542.081	4490.818	4086.462	3939.151	4199.626	4058.982	4027.188	4064.005	4162.319	3990.155	4351.247	4191.013	4501.279	3970.992	4150.186	4327.838	4240.412	4140.103	3978.45	4890.93	4708.562	4440.458	7977.042	3714.732	4039.093	4497.514	4220.359	4382.871	4166.259	8310.162	4445.231	4252.558	4135.973	4314.927	4259.626	4650.696	4556.935	4318.124	4007.183	4291.103	4229.906	4294.576	4135.33	5600.591	4209.158	4278.927	4213.806	4115.684	8543.369	4431.596	4466.529	4360.025	4239.666	4555.342	4303.482	4412.643	4347.913	4339.685	4275.681	4404.08	4475.961	4052.888	4116.113	4606.871	4572.89	4479.405	4567.88	4317.779	4220.696	4461.681	4365.341	4346.514	4356.665	4524.007	4358.024	4098.012	4463.475	4526.412	4596.298	5277.362	4708.837	5286.263	5248.778	4531.695	4539.074	4944.93	4743.416	4818.875	4741.788	5085.221	4925.791	4399.823	5424.611	4415.015	5125.976	5164.648	5074.99	5103.902	5381.287	5197.911	5041.097	4945.54	5026.425	5222.806	5052.423	5873.365	4641.221	4142.927	4156.134	3794.449	3996.962	4245.255	4439.257	4671.655	3740.17	4414.99	4232.919	4106.226	3817.427
