region1,region2,statistic,pvalue,hierarchy_level,corrected_pvalue,significant
L-WM-FB,L-WM-FB,20.51929824561401,3.5017972691333444e-05,3,0.00014789143806534028,True
L-WM-FB,L-WM-HB,63.74000000000018,1.4422311178428968e-14,3,2.0912351208722004e-13,True
L-WM-FB,L-WM-MB,3.763562753036478,0.1523185272891423,3,0.21512519276226266,False
L-WM-FB,R-FB-DI,87.57636316650881,9.616883739791145e-20,3,2.6145902667557173e-18,True
L-WM-FB,R-FB-IS,28.948262157104367,5.1756481226755e-07,3,3.0841190867997844e-06,True
L-WM-FB,R-FB-PA,9.037071895423999,0.01090497744430175,3,0.026064094441050883,True
L-WM-FB,R-FB-SP,10.876515151515228,0.0043470510828442135,3,0.011601025895933944,True
L-WM-FB,R-HB-BS,2.102564102564053,0.34948939843696747,3,0.4167384294520479,False
L-WM-FB,R-HB-ME,1.9111842105263366,0.38458436269892987,3,0.43340465744568524,False
L-WM-FB,R-HB-PM,31.01428571428567,1.8421857860881885e-07,3,1.2141679044672151e-06,True
L-WM-FB,R-HB-PO,25.75927262231192,2.549441324685417e-06,3,1.2638061767705739e-05,True
L-WM-FB,R-HB-PP,142.95654766484628,9.065256535692097e-32,3,9.858466482565155e-30,True
L-WM-FB,R-MB-DI,8.30000000000009,0.015764416484853775,3,0.03609221668900733,True
L-WM-FB,R-MB-MB,34.618974598306664,3.037981895474066e-08,3,2.3598609366628903e-07,True
L-WM-FB,R-VS-VS,4.1824069077172386,0.12353837358878715,3,0.18795459324056324,False
L-WM-FB,R-WM-FB,65.66121794871773,5.5188384948684344e-15,3,8.891462019510255e-14,True
L-WM-FB,R-WM-HB,53.74228334499274,2.1380184527927246e-12,3,2.3847128896534237e-11,True
L-WM-FB,R-WM-MB,7.493055555555549,0.023599546628832863,3,0.051329013917711476,False
L-WM-HB,L-WM-HB,23.49350067234387,7.915004182756968e-06,3,3.742420455977479e-05,True
L-WM-HB,L-WM-MB,4.288194444444391,0.11717377118649687,3,0.18400935186327128,False
L-WM-HB,R-FB-DI,43.44392812017436,3.683586499587277e-10,3,3.4092768666392884e-09,True
L-WM-HB,R-FB-IS,49.42503311387143,1.8513580780169765e-11,3,1.872885497528802e-10,True
