region1,region2,statistic,pvalue,hierarchy_level,corrected_pvalue,significant
R-HB-PP,R-MB-DI,0.46175092858356104,1.1737417524373641e-15,3,4.470425109283178e-15,True
R-HB-PP,R-MB-MB,0.47748736934126623,1.4090410060289479e-64,3,3.2482103191614694e-63,True
R-HB-PP,R-VS-VS,0.4091817642971706,6.34054923315251e-20,3,3.1558642774099997e-19,True
R-HB-PP,R-WM-FB,0.352171366184152,1.1360712254395126e-75,3,4.146659972854221e-74,True
R-HB-PP,R-WM-HB,0.26738413093084357,3.8573422290522643e-62,3,7.67961771056769e-61,True
R-HB-PP,R-WM-MB,0.5307779476793899,5.774335552489235e-19,3,2.779295573615698e-18,True
R-MB-DI,R-MB-DI,,,3,,
R-MB-DI,R-MB-MB,0.4187217519753672,4.996220649413114e-06,3,8.968625591979278e-06,True
R-MB-DI,R-VS-VS,0.5774390180263339,0.001563761254229014,3,0.0022310339718316224,True
R-MB-DI,R-WM-FB,0.370651756787111,7.162860303470931e-09,3,1.6425826245655852e-08,True
R-MB-DI,R-WM-HB,0.1619812951952132,0.0002699588829164533,3,0.00041634503773734703,True
R-MB-DI,R-WM-MB,0.5060593623214599,0.04183467614715235,3,0.049792359109925896,True
R-MB-MB,R-MB-MB,0.4912466036510658,1.2988126846548005e-12,3,4.034609616161721e-12,True
R-MB-MB,R-VS-VS,0.5613840394139492,4.4865536792140093e-13,3,1.4556374159227675e-12,True
R-MB-MB,R-WM-FB,0.5111678144533048,1.758350755429533e-52,3,2.5671921029271184e-51,True
R-MB-MB,R-WM-HB,0.3657551681846443,2.1376987562176924e-38,3,2.229314417198451e-37,True
R-MB-MB,R-WM-MB,0.506511994099192,1.2552306598953192e-07,3,2.569116958103504e-07,True
R-VS-VS,R-VS-VS,,,3,,
R-VS-VS,R-WM-FB,0.3036918910863353,2.149261940848364e-10,3,5.740102012753558e-10,True
R-VS-VS,R-WM-HB,0.25629399133993913,8.586001646567066e-10,3,2.1638268417910267e-09,True
R-VS-VS,R-WM-MB,0.4665272680644421,0.008981351481282906,3,0.011769746407124873,True
R-WM-FB,R-WM-FB,0.3394297040827228,4.88731688342184e-25,3,3.2932996845211787e-24,True
R-WM-FB,R-WM-HB,0.2265582166838577,4.7757574369167e-38,3,4.864608738068639e-37,True
R-WM-FB,R-WM-MB,0.5148336751524014,1.8992025627357655e-13,3,6.301899412714131e-13,True
R-WM-HB,R-WM-HB,0.17232969134030549,2.1754123588112035e-15,3,8.074835704739892e-15,True
R-WM-HB,R-WM-MB,0.3352325310777023,5.677325274473122e-09,3,1.3297692354113516e-08,True
R-WM-MB,R-WM-MB,,,3,,
