region1,region2,statistic,pvalue,hierarchy_level,corrected_pvalue,significant
R-HB,R-HB,0.17934352798985123,1.8044032707513249e-60,2,5.312965186101123e-60,True
R-HB,R-MB,0.11355000543768984,5.466898643444772e-25,2,9.054550878205404e-25,True
R-HB,R-VS,0.09700294876897417,7.668560203239614e-07,2,9.451946297016269e-07,True
R-HB,R-WM,0.13700450377567766,7.527984426066147e-96,2,4.987289682268823e-95,True
R-MB,R-MB,0.10283774971249497,0.0007753279566445544,2,0.0008386200347379874,True
R-MB,R-VS,0.08612887789632943,0.019883622115442888,2,0.02026599946381679,True
R-MB,R-WM,0.11394937177806501,7.226206261219551e-26,2,1.235448167240762e-25,True
R-VS,R-VS,,,2,,
R-VS,R-WM,0.08814879981466095,1.9461051586198513e-06,2,2.292079409041158e-06,True
R-WM,R-WM,0.0803473565984633,9.787887011314966e-28,2,1.7888207296541145e-27,True
L-FB-DI,L-FB-DI,0.13793119744379426,6.200042121885899e-21,3,6.963124229194933e-20,True
L-FB-DI,L-FB-IS,0.025877663963647993,8.968964901446557e-16,3,6.891941450585249e-15,True
L-FB-DI,L-FB-PA,0.020264879559589076,2.581089917901086e-06,3,7.853606053290782e-06,True
L-FB-DI,L-FB-SP,0.0902310958572583,1.013697556683786e-09,3,5.285708688422599e-09,True
L-FB-DI,L-HB-BS,0.1378958460639709,0.01166251272662424,3,0.018441085105636884,True
L-FB-DI,L-HB-ME,0.11668875974407861,0.0004852840876159587,3,0.001084461379468316,True
L-FB-DI,L-HB-PM,0.15202952064979938,1.2117172634923493e-09,3,6.1713042024377795e-09,True
L-FB-DI,L-HB-PO,0.08554909782958754,8.730141099595022e-07,3,2.896819546683803e-06,True
L-FB-DI,L-HB-PP,0.20020587614943322,1.1967151287089245e-58,3,1.74720408791503e-56,True
L-FB-DI,L-MB-DI,0.26822059276685145,4.564374967787778e-09,3,2.1044170904116282e-08,True
L-FB-DI,L-MB-MB,0.16821978252063657,9.165392901939982e-21,3,9.791322173291981e-20,True
L-FB-DI,L-VS-VS,0.047140051243212314,0.011212533878408044,3,0.017793803763560594,True
L-FB-DI,L-WM-FB,0.09781525443056528,2.2509367852174765e-20,3,2.34740550458394e-19,True
L-FB-DI,L-WM-HB,0.07391806164647012,1.7431332674193952e-17,3,1.4682545598647982e-16,True
L-FB-DI,L-WM-MB,0.07140355487775595,0.010504164889025686,3,0.01679132927515785,True
L-FB-DI,R-FB-DI,0.14625109229819647,4.763281974042079e-46,3,2.6078968807880387e-44,True
L-FB-DI,R-FB-IS,0.05685018971567214,2.560771898661957e-34,3,6.231211620077429e-33,True
L-FB-DI,R-FB-PA,0.025065520448850666,1.1777624673888357e-07,3,4.409059493301795e-07,True
L-FB-DI,R-FB-SP,0.09257873854370174,5.756522877672243e-10,3,3.074825634659076e-09,True
L-FB-DI,R-HB-BS,0.14051301897654936,0.010645819035227648,3,0.016955886317926216,True
L-FB-DI,R-HB-ME,0.15935559799764915,2.310244817206612e-05,3,6.0957062044367236e-05,True
L-FB-DI,R-HB-PM,0.1409868355633332,6.067049310074822e-09,3,2.7680912477216377e-08,True
L-FB-DI,R-HB-PO,0.08511299266057865,9.404241403993525e-07,3,3.0970358909392207e-06,True
L-FB-DI,R-HB-PP,0.1512916873005094,2.943053636599622e-43,3,1.2890574928306347e-41,True
L-FB-DI,R-MB-DI,0.1300043449164343,0.000190678025558003,3,0.00044661484061179314,True
L-FB-DI,R-MB-MB,0.16439868901697194,2.889200795399347e-20,3,2.9429533683370097e-19,True
L-FB-DI,R-VS-VS,0.04647777149943344,0.011960970643821286,3,0.01884498252515728,True
L-FB-DI,R-WM-FB,0.12343114771712377,7.152570835979566e-26,3,1.1188664379139464e-24,True
L-FB-DI,R-WM-HB,0.06917562846521025,2.270085718756408e-16,3,1.8412917496579752e-15,True
L-FB-DI,R-WM-MB,0.1186725302206256,0.0004226144692949912,3,0.000949257115647211,True
L-FB-IS,L-FB-IS,0.02379445897117434,3.2228215835670376e-14,3,2.138781596367216e-13,True
L-FB-IS,L-FB-PA,0.010370527502815528,2.005825441008795e-06,3,6.366315530158349e-06,True
L-FB-IS,L-FB-SP,0.008691330793024293,0.021568174718111233,3,0.03246343823550763,True
L-FB-IS,L-HB-BS,0.030457319392774854,0.1492334993523581,3,0.19453652594146684,False
L-FB-IS,L-HB-ME,0.13559649756326433,1.3219239777456984e-08,3,5.8485121439658175e-08,True
L-FB-IS,L-HB-PM,0.04283020104366436,1.7287861325067617e-05,3,4.6741254693701336e-05,True
L-FB-IS,L-HB-PO,0.010856536055329538,0.032642697426632464,3,0.047817730678478325,True
L-FB-IS,L-HB-PP,0.0759695665124758,9.504778541712249e-42,3,3.784630001154514e-40,True
L-FB-IS,L-MB-DI,0.1078007831472458,6.79984155091063e-07,3,2.3087834103091907e-06,True
L-FB-IS,L-MB-MB,0.07062338349361195,1.0383648550985544e-16,3,8.581203896852205e-16,True
L-FB-IS,L-VS-VS,0.030194689303038643,0.0031867986561502715,3,0.005864780720142096,True
L-FB-IS,L-WM-FB,0.01857842165669963,6.743075255895036e-08,3,2.5682321409408917e-07,True
L-FB-IS,L-WM-HB,0.033986436523046636,7.684492677043832e-16,3,6.010371058116426e-15,True
L-FB-IS,L-WM-MB,0.013508002304687995,0.18392850840811034,3,0.2328343545744287,False
L-FB-IS,R-FB-DI,0.04733226333380111,1.48298278788889e-28,3,2.7064435878972242e-27,True
L-FB-IS,R-FB-IS,0.030258423019915097,5.150323558336876e-36,3,1.3269657167950304e-34,True
L-FB-IS,R-FB-PA,0.011762350206882582,3.412450344270214e-07,3,1.215165244545003e-06,True
L-FB-IS,R-FB-SP,0.007898187800835487,0.03065270225831755,3,0.04505330063470834,True
L-FB-IS,R-HB-BS,0.036393455867283556,0.10229020677919332,3,0.13785572482857436,False
L-FB-IS,R-HB-ME,0.20386707231651272,4.706580812945425e-13,3,2.823948487767255e-12,True
L-FB-IS,R-HB-PM,0.040997739982013254,2.791370449942052e-05,3,7.277501530206065e-05,True
L-FB-IS,R-HB-PO,0.06056727386338853,3.1145285518282565e-09,3,1.4990807754953587e-08,True
L-FB-IS,R-HB-PP,0.05100687216545953,6.576535566207131e-28,3,1.1078932992302782e-26,True
L-FB-IS,R-MB-DI,0.014712887617861888,0.1579679118519331,3,0.2041001338971879,False
L-FB-IS,R-MB-MB,0.02494826280431767,3.0647803201133424e-06,3,9.131794423194857e-06,True
L-FB-IS,R-VS-VS,0.0296646295565049,0.0035306056641568524,3,0.0064166194228244865,True
L-FB-IS,R-WM-FB,0.03819426175688933,1.283582603594472e-15,3,9.693261730592738e-15,True
L-FB-IS,R-WM-HB,0.017484090118741295,1.94894229734147e-08,3,8.129873583195846e-08,True
L-FB-IS,R-WM-MB,0.1250486815027068,5.984037378863855e-08,3,2.3194764353472286e-07,True
L-FB-PA,L-FB-PA,0.010434391380366056,0.051114277970346914,3,0.07292525651795423,False
L-FB-PA,L-FB-SP,0.01804623449893905,0.022437879513003807,3,0.0335419495791661,True
L-FB-PA,L-HB-BS,0.02139586192626897,0.5398845061632112,3,0.594144255526348,False
L-FB-PA,L-HB-ME,0.010116036779280291,0.5516719140170079,3,0.60257431007344,False
L-FB-PA,L-HB-PM,0.010832062580814674,0.27510510758177104,3,0.32922414513884074,False
L-FB-PA,L-HB-PO,0.009157911131044973,0.2550705171550935,3,0.30947613992778655,False
L-FB-PA,L-HB-PP,0.022697939524240693,2.144771305675121e-06,3,6.7100702277550215e-06,True
L-FB-PA,L-MB-DI,0.02177251903119591,0.2758873316722063,3,0.3292606301700991,False
L-FB-PA,L-MB-MB,0.04326087784220422,2.6257758526399795e-05,3,6.88676540991803e-05,True
L-FB-PA,L-VS-VS,0.12208026658864998,9.902634988484277e-06,3,2.7982929838426536e-05,True
L-FB-PA,L-WM-FB,0.0161948117483369,0.0010776107820113252,3,0.0022190297446746474,True
L-FB-PA,L-WM-HB,0.006659276267204219,0.04087973548390144,3,0.059289152787910034,False
L-FB-PA,L-WM-MB,0.007077284764696429,0.6600146937538045,3,0.6932528437989601,False
L-FB-PA,R-FB-DI,0.02711178771881426,3.144551292007145e-08,3,1.263590335687275e-07,True
L-FB-PA,R-FB-IS,0.03646893520968496,4.954616308283381e-21,3,5.710847218495055e-20,True
L-FB-PA,R-FB-PA,0.0022320501327269615,0.2625338889723382,3,0.31677642801620975,False
L-FB-PA,R-FB-SP,0.011668403069707223,0.08653838246387112,3,0.11844941099742361,False
L-FB-PA,R-HB-BS,0.027751761711815853,0.4483830626467642,3,0.5022807709444571,False
L-FB-PA,R-HB-ME,0.005251240893129726,0.7349101652363004,3,0.760970809393616,False
L-FB-PA,R-HB-PM,0.006280654585749731,0.4739731458363078,3,0.5282448800923736,False
L-FB-PA,R-HB-PO,0.0017221295774169135,0.7741754891981307,3,0.799737887426371,False
L-FB-PA,R-HB-PP,0.002840944680703202,0.19841875097876518,3,0.24973394519741138,False
L-FB-PA,R-MB-DI,0.007669522055883815,0.6373754336973412,3,0.6743247342015348,False
L-FB-PA,R-MB-MB,0.030198020707238715,0.0006666705566572557,3,0.001445552989187515,True
L-FB-PA,R-VS-VS,0.07428915512358135,0.0010791172046020546,3,0.0022190297446746474,True
L-FB-PA,R-WM-FB,0.030202557430897607,2.6669381482693596e-06,3,8.055992475461928e-06,True
L-FB-PA,R-WM-HB,0.003862989804404785,0.156919852700177,3,0.2033458446233063,False
L-FB-PA,R-WM-MB,0.014200737160574767,0.4331383224207106,3,0.4864476544109519,False
L-FB-SP,L-FB-SP,0.05566717196239119,0.1793711623870908,3,0.22868147292684238,False
L-FB-SP,L-HB-BS,0.25643565329496115,0.06948115318238705,3,0.0966118891869382,False
L-FB-SP,L-HB-ME,0.07522908310933721,0.21760365301929108,3,0.2700011332080722,False
L-FB-SP,L-HB-PM,0.19563320124615668,0.00014821512273422707,3,0.0003547443921179861,True
L-FB-SP,L-HB-PO,0.09654318547384669,0.005639976548085117,3,0.00980281638119556,True
L-FB-SP,L-HB-PP,0.15199414804428987,6.652305025474381e-15,3,4.776573116652097e-14,True
L-FB-SP,L-MB-DI,0.1806715892725169,0.02053200133439063,3,0.03111770444450898,True
L-FB-SP,L-MB-MB,0.1339406242708366,7.041782035926281e-06,3,2.029145086668231e-05,True
L-FB-SP,L-VS-VS,0.05517447350258825,0.18220007229274274,3,0.2313148743890473,False
L-FB-SP,L-WM-FB,0.024598075677038842,0.02668179063047403,3,0.03948183883833657,True
L-FB-SP,L-WM-HB,0.051345271943624336,0.000154351633940624,3,0.0003674239981847463,True
L-FB-SP,L-WM-MB,0.09797927957950871,0.13388194737503745,3,0.17662738840441689,False
L-FB-SP,R-FB-DI,0.08522543670497737,3.371192048224127e-09,3,1.587722706582976e-08,True
L-FB-SP,R-FB-IS,0.045688982805958005,1.185025215364037e-09,3,6.106365227405274e-09,True
L-FB-SP,R-FB-PA,0.023125099382229508,0.007610642484308015,3,0.012771882789758276,True
L-FB-SP,R-FB-SP,0.018213455259713345,0.2662131237576814,3,0.32033337419193536,False
L-FB-SP,R-HB-BS,0.20985883524390084,0.12004447987253053,3,0.1588503993479407,False
L-FB-SP,R-HB-ME,0.006339462875060132,0.8833683298864691,3,0.8998030895122638,False
L-FB-SP,R-HB-PM,0.2448341977917324,1.1500421111256153e-05,3,3.1880914219811365e-05,True
L-FB-SP,R-HB-PO,0.1629338489855665,0.00011501349537201904,3,0.00028142967023991254,True
L-FB-SP,R-HB-PP,0.11903376936734557,1.264543378162167e-11,3,7.193116878377002e-11,True
L-FB-SP,R-MB-DI,0.030752054708747804,0.5438515064824104,3,0.5970099244092626,False
L-FB-SP,R-MB-MB,0.12336167897334877,1.917287466810024e-05,3,5.1519749108146654e-05,True
L-FB-SP,R-VS-VS,0.08377975612991216,0.07244301189140384,3,0.09977999751080152,False
L-FB-SP,R-WM-FB,0.0947578862873477,5.120013756068252e-07,3,1.7658000198093657e-06,True
L-FB-SP,R-WM-HB,0.054111631737361415,9.491630824148561e-05,3,0.00023487764412299827,True
L-FB-SP,R-WM-MB,0.2260818799439703,0.006753871512722949,3,0.011465874893692447,True
L-HB-BS,L-HB-BS,,,3,,
L-HB-BS,L-HB-ME,,,3,,
L-HB-BS,L-HB-PM,0.38975104598502197,0.10833822019785538,3,0.14511357934758612,False
L-HB-BS,L-HB-PO,0.13138524150105926,0.4295000559238633,3,0.4836016053847098,False
L-HB-BS,L-HB-PP,0.22534302181955604,0.0010138058890790246,3,0.002124626695773267,True
L-HB-BS,L-MB-DI,,,3,,
L-HB-BS,L-MB-MB,0.48568238633834365,0.0009288159741780048,3,0.001955872099470991,True
L-HB-BS,L-VS-VS,,,3,,
L-HB-BS,L-WM-FB,0.21901428437331533,0.00806380964368141,3,0.013378593272471432,True
L-HB-BS,L-WM-HB,0.05493114058974898,0.2804966608267372,3,0.33347864641444075,False
L-HB-BS,L-WM-MB,,,3,,
L-HB-BS,R-FB-DI,0.11949240246918152,0.021978256113706934,3,0.0329673841705604,True
L-HB-BS,R-FB-IS,0.001073080012058699,0.9361029167654377,3,0.9447305934176536,False
L-HB-BS,R-FB-PA,0.03573528563671051,0.3544817093381108,3,0.40966487781027056,False
L-HB-BS,R-FB-SP,0.117818690151741,0.3236090600785555,3,0.3779753821717528,False
L-HB-BS,R-HB-BS,,,3,,
L-HB-BS,R-HB-ME,,,3,,
L-HB-BS,R-HB-PM,0.2848820864011575,0.22115637225141993,3,0.27363415549751957,False
L-HB-BS,R-HB-PO,0.49737080326904637,0.01612450063681877,3,0.02478081150500569,True
L-HB-BS,R-HB-PP,0.1879970344099371,0.0036145614712877593,3,0.006542057538942308,True
L-HB-BS,R-MB-DI,,,3,,
L-HB-BS,R-MB-MB,0.010205650265670366,0.8978880429603977,3,0.9103587102237366,False
L-HB-BS,R-VS-VS,,,3,,
L-HB-BS,R-WM-FB,0.24476895812372518,0.004193307672148543,3,0.007435905912554906,True
L-HB-BS,R-WM-HB,0.04461002295538534,0.35815029906648216,3,0.4128153447134716,False
L-HB-BS,R-WM-MB,,,3,,
L-HB-ME,L-HB-ME,,,3,,
L-HB-ME,L-HB-PM,0.018611781243639883,0.8209728994869715,3,0.8460850117065729,False
L-HB-ME,L-HB-PO,0.1973756676523522,0.05139446415903166,3,0.07308693279758398,False
L-HB-ME,L-HB-PP,0.14510242500002574,0.00016643004347566045,3,0.00039403437320183394,True
L-HB-ME,L-MB-DI,0.13462103516624643,0.5217092113956691,3,0.5755885002299824,False
L-HB-ME,L-MB-MB,0.05287119498434396,0.29458017281491217,3,0.3468443970240095,False
L-HB-ME,L-VS-VS,0.0011733135811551197,0.9912336322581488,3,0.9935019014395174,False
L-HB-ME,L-WM-FB,0.1363073954595901,0.0026457428875536607,3,0.005016603397179668,True
L-HB-ME,L-WM-HB,0.1179089642593526,0.002926668268459483,3,0.005501633912383062,True
L-HB-ME,L-WM-MB,0.09257064473656554,0.6458887356250074,3,0.6816849788042246,False
L-HB-ME,R-FB-DI,0.0746593698093748,0.008463506894498377,3,0.013988739697321844,True
L-HB-ME,R-FB-IS,0.13884848278573453,8.268116737934603e-09,3,3.73343827960346e-08,True
L-HB-ME,R-FB-PA,0.021265957712333746,0.2843705450415254,3,0.33663323980591386,False
L-HB-ME,R-FB-SP,0.025935245414053343,0.5990494435203693,3,0.6446772881128299,False
L-HB-ME,R-HB-BS,,,3,,
L-HB-ME,R-HB-ME,0.020904380388367255,0.9093121291321793,3,0.9198122691914423,False
L-HB-ME,R-HB-PM,0.06521328448415471,0.49258545616909594,3,0.5475949994976245,False
L-HB-ME,R-HB-PO,0.10293716104705816,0.2307324592268633,3,0.2838786998352981,False
L-HB-ME,R-HB-PP,0.09900334192077404,0.003069986720345622,3,0.005721436658508844,True
L-HB-ME,R-MB-DI,0.11173568633088805,0.5867322571667303,3,0.634540070713649,False
L-HB-ME,R-MB-MB,0.18935774484456727,0.008885008570399125,3,0.014575407317733397,True
L-HB-ME,R-VS-VS,0.11653831716366286,0.39482794776191,3,0.4483240999409506,False
L-HB-ME,R-WM-FB,0.13818899787733355,0.0024220738543833404,3,0.004652931351841681,True
L-HB-ME,R-WM-HB,0.05377427913143638,0.07651662999207472,3,0.1050604512116888,False
L-HB-ME,R-WM-MB,0.10009821931640377,0.6221254964322545,3,0.6613858432944841,False
L-HB-PM,L-HB-PM,0.33320588200977586,0.047856198920261425,3,0.06872463976090001,False
L-HB-PM,L-HB-PO,0.1578769872307557,0.0074679733988167445,3,0.012580662879545132,True
L-HB-PM,L-HB-PP,0.2443181061983895,2.056550454926343e-14,3,1.3857986142426741e-13,True
L-HB-PM,L-MB-DI,0.08464200531750198,0.39509840771051813,3,0.4483240999409506,False
L-HB-PM,L-MB-MB,0.27826931846094966,2.596840719788254e-07,3,9.478468627227128e-07,True
L-HB-PM,L-VS-VS,0.2782145426818523,0.004610352209003611,3,0.008077337070174327,True
L-HB-PM,L-WM-FB,0.21831351789317066,1.496889138616198e-09,3,7.536062559929825e-09,True
L-HB-PM,L-WM-HB,0.16171853246590015,5.7589358937461935e-08,3,2.2724449742890384e-07,True
L-HB-PM,L-WM-MB,0.20334512545858777,0.09190460804005761,3,0.1254025492883029,False
L-HB-PM,R-FB-DI,0.16433876738835174,1.9623061614627453e-10,3,1.074362623400853e-09,True
L-HB-PM,R-FB-IS,0.08590907008872622,1.6898362274164893e-10,3,9.36896541276484e-10,True
L-HB-PM,R-FB-PA,0.06577219235881773,0.0003152503843678375,3,0.0007229302008016379,True
L-HB-PM,R-FB-SP,0.1191428056976574,0.005870471479939029,3,0.010136315634714345,True
L-HB-PM,R-HB-BS,0.3521192974004208,0.14181680608411354,3,0.18542018228310964,False
L-HB-PM,R-HB-ME,0.017010933031466068,0.835143718862982,3,0.8586688940422209,False
L-HB-PM,R-HB-PM,0.21671133700745576,0.00410432192525579,3,0.007307695135211528,True
L-HB-PM,R-HB-PO,0.2735304750085507,0.00011083984682715208,3,0.0002727407466870371,True
L-HB-PM,R-HB-PP,0.16494508420128526,1.5593430161201914e-09,3,7.761275466598226e-09,True
L-HB-PM,R-MB-DI,0.04711008503036317,0.6024883739948568,3,0.6467889897297727,False
L-HB-PM,R-MB-MB,0.1428533484585515,0.0007710165135330218,3,0.001631426246026394,True
L-HB-PM,R-VS-VS,0.2936279223269698,0.003228889177076837,3,0.0059173784918814,True
L-HB-PM,R-WM-FB,0.21571685414058078,1.9679441988188513e-09,3,9.684938866097269e-09,True
L-HB-PM,R-WM-HB,0.1081545598536549,2.006165877733503e-05,3,5.325458511801663e-05,True
L-HB-PM,R-WM-MB,0.04984545931297089,0.5845741481553584,3,0.6337709824060569,False
L-HB-PO,L-HB-PO,0.11131606784086603,0.20327732065594029,3,0.2551159497057359,False
L-HB-PO,L-HB-PP,0.09208253819077694,1.214892952331119e-06,3,3.91266994941934e-06,True
L-HB-PO,L-MB-DI,0.06350464045446663,0.4124069745483407,3,0.4655522032272506,False
L-HB-PO,L-MB-MB,0.19512636404317768,3.0554175737193454e-06,3,9.131794423194857e-06,True
L-HB-PO,L-VS-VS,0.2250122281804047,0.004733603207204069,3,0.008260231891455706,True
L-HB-PO,L-WM-FB,0.13083266357483803,4.979681809104376e-07,3,1.7310322479267595e-06,True
L-HB-PO,L-WM-HB,0.03920400263310098,0.00874571740107653,3,0.014400842938614737,True
L-HB-PO,L-WM-MB,0.010139499447920426,0.8714629452749827,3,0.8897453846863459,False
L-HB-PO,R-FB-DI,0.05899649004763839,7.589863459332643e-05,3,0.000188884101999301,True
L-HB-PO,R-FB-IS,0.05429591870945614,2.5076968835052483e-08,3,1.0265151728741111e-07,True
L-HB-PO,R-FB-PA,0.00602182302798071,0.40781401362005676,3,0.4615569456475061,False
L-HB-PO,R-FB-SP,0.11439653241587677,0.0020380025644477096,3,0.003985022871554004,True
L-HB-PO,R-HB-BS,0.1484705078583818,0.3812397396634054,3,0.4359869607638944,False
L-HB-PO,R-HB-ME,0.10524364453727632,0.22285105286172444,3,0.27495425677024027,False
L-HB-PO,R-HB-PM,0.09504509129728253,0.05805876491937977,3,0.08175147302809811,False
L-HB-PO,R-HB-PO,0.18300930819302044,0.0006915377729675955,3,0.0014847722772539551,True
L-HB-PO,R-HB-PP,0.09279476104284813,1.0876332707627512e-06,3,3.5550997954782465e-06,True
L-HB-PO,R-MB-DI,0.09125014109188104,0.274788663584856,3,0.32922414513884074,False
L-HB-PO,R-MB-MB,0.12443450245086594,0.0004206156317478531,3,0.000949257115647211,True
L-HB-PO,R-VS-VS,0.18934590495184342,0.01217719326597747,3,0.019048609466064757,True
L-HB-PO,R-WM-FB,0.12677250709811325,8.066515463656534e-07,3,2.6970486817416502e-06,True
L-HB-PO,R-WM-HB,0.046041143583894925,0.00375200015934008,3,0.00673518649381448,True
L-HB-PO,R-WM-MB,0.034213522340156774,0.6250217423525138,3,0.6628559882576297,False
L-HB-PP,L-HB-PP,0.3374549938841069,2.5699409244585714e-46,3,1.608048749875506e-44,True
L-HB-PP,L-MB-DI,0.2599596130242779,5.542119644917022e-08,3,2.2067712767942325e-07,True
L-HB-PP,L-MB-MB,0.25092737791294145,3.79899615181072e-29,3,7.563455974968615e-28,True
L-HB-PP,L-VS-VS,0.09301201432413869,0.00027449148571753376,3,0.00063612312563111,True
L-HB-PP,L-WM-FB,0.19163376699369164,1.8803779798797633e-37,3,5.147534719920852e-36,True
L-HB-PP,L-WM-HB,0.15519673300117487,5.133496129497071e-34,3,1.1834059498524828e-32,True
L-HB-PP,L-WM-MB,0.12547453713316356,0.0005866397338380242,3,0.0012847410171052732,True
L-HB-PP,R-FB-DI,0.16755948195655512,2.8240140799346286e-48,3,2.061530278352279e-46,True
L-HB-PP,R-FB-IS,0.0985592123961151,1.3409984813680783e-54,3,1.4683933370980458e-52,True
L-HB-PP,R-FB-PA,0.06768288448522258,4.976672423100247e-18,3,4.4485357577916495e-17,True
L-HB-PP,R-FB-SP,0.1356766071012549,2.8966827414475213e-13,3,1.7621486677139088e-12,True
L-HB-PP,R-HB-BS,0.27871248138003696,0.00014754593927244672,3,0.0003547443921179861,True
L-HB-PP,R-HB-ME,0.25798241427620866,6.426699534978248e-08,3,2.469205610807432e-07,True
L-HB-PP,R-HB-PM,0.14620691273067118,1.8930903849065166e-08,3,8.050229015427712e-08,True
L-HB-PP,R-HB-PO,0.1635721181082115,1.1545658111430317e-11,3,6.653945069482209e-11,True
